,County,380,388,395,402,409
0,01001,5824,187,129,86,58
1,01003,18568,590,381,232,142
2,01005,1994,64,43,27,17
3,01007,2331,62,41,26,17
4,01009,5871,165,113,73,47
5,01011,1113,31,19,11,7
6,01013,1853,53,35,22,14
7,01015,12325,361,251,166,111
8,01017,3249,103,72,48,32
9,01019,1724,49,35,23,15
10,01021,3588,100,69,44,29
11,01023,538,13,8,5,3
12,01025,3317,113,73,44,26
13,01027,1345,35,22,13,8
14,01029,1316,38,26,17,11
15,01031,5051,153,101,64,40
16,01033,5841,165,117,79,54
17,01035,1026,26,16,9,5
18,01037,734,19,12,7,4
19,01039,3708,110,71,43,26
20,01041,1341,39,25,15,9
21,01043,8698,233,166,114,79
22,01045,4377,132,88,55,34
23,01047,3263,85,56,34,21
24,01049,8232,222,159,106,72
25,01051,8795,285,195,127,82
26,01053,3611,112,71,42,25
27,01055,12749,353,251,173,122
28,01057,1905,47,31,20,13
29,01059,3889,101,73,50,35
30,01061,2318,74,48,29,17
31,01063,821,19,12,7,4
32,01065,1998,56,35,21,13
33,01067,1737,51,33,20,12
34,01069,9658,316,217,139,88
35,01071,6343,169,115,73,46
36,01073,68090,1917,1340,886,592
37,01075,1264,29,19,12,8
38,01077,8332,244,176,124,87
39,01079,2708,79,56,39,27
40,01081,14197,475,324,207,130
41,01083,8866,277,196,133,91
42,01085,1260,33,21,12,8
43,01087,1316,35,23,14,9
44,01089,30473,976,669,441,292
45,01091,2212,61,41,26,17
46,01093,2651,75,52,35,24
47,01095,10928,283,194,124,80
48,01097,33796,989,629,369,218
49,01099,1618,46,29,17,10
50,01101,21306,633,419,260,161
51,01103,13174,351,249,169,115
52,01105,1034,26,15,9,5
53,01107,2138,46,29,18,12
54,01109,2794,89,60,37,23
55,01111,1546,39,26,16,10
56,01113,3834,122,81,50,31
57,01115,8375,242,168,112,76
58,01117,20707,625,432,284,189
59,01119,949,21,13,8,5
60,01121,7111,223,158,109,78
61,01123,3382,104,71,48,33
62,01125,22938,630,423,267,170
63,01127,6229,155,110,75,52
64,01129,1485,36,22,13,8
65,01131,1161,32,19,11,7
66,01133,2394,59,41,27,18
67,02013,260,3,2,1,1
68,02016,360,19,15,10,7
69,02020,25724,333,265,210,167
70,02050,3413,67,48,36,27
71,02060,0,0,0,0,0
72,02068,68,0,0,0,0
73,02070,178,2,1,1,1
74,02090,5942,114,89,67,50
75,02100,26,0,0,0,0
76,02105,0,,,,NaN
77,02110,1194,16,12,9,7
78,02122,3933,42,33,26,20
79,02130,292,3,2,1,1
80,02150,1043,19,13,9,7
81,02158,1149,,,,NaN
82,02164,168,0,0,0,0
83,02170,7688,130,101,77,59
84,02180,313,5,4,3,2
85,02185,986,27,22,18,14
86,02188,573,12,9,7,5
87,02195,49,0,0,0,0
88,02198,75,1,0,0,0
89,02220,307,3,2,2,1
90,02230,16,0,0,0,0
91,02240,444,5,4,3,2
92,02261,454,6,4,3,2
93,02275,27,0,0,0,0
94,02282,66,,,,NaN
95,02290,271,4,3,2,1
96,04001,9819,290,208,145,101
97,04003,10608,337,235,156,103
98,04005,15565,485,355,249,173
99,04007,6132,192,135,89,59
100,04009,5140,164,110,71,47
101,04011,533,15,10,7,4
102,04012,2294,63,43,30,21
103,04013,483775,12277,6532,3531,1985
104,04015,19977,631,417,286,199
