,County,418,423,430,437,444
0,01001,6471,43,61,53,46
1,01003,20210,134,186,152,124
2,01005,2195,14,20,17,14
3,01007,2499,14,20,17,15
4,01009,6353,39,57,49,41
5,01011,1193,6,10,9,8
6,01013,2066,14,21,19,17
7,01015,14105,102,143,119,98
8,01017,3457,22,33,30,27
9,01019,1791,10,15,13,11
10,01021,3976,26,37,31,26
11,01023,575,4,6,5,4
12,01025,3467,17,25,22,20
13,01027,1477,10,14,11,9
14,01029,1436,9,14,12,9
15,01031,5333,29,42,37,33
16,01033,6097,31,45,39,34
17,01035,1081,6,8,7,6
18,01037,940,7,11,9,8
19,01039,4019,24,33,28,23
20,01041,1489,9,12,10,9
21,01043,9224,55,82,72,60
22,01045,4718,26,37,31,26
23,01047,3495,20,29,25,22
24,01049,8667,52,76,66,54
25,01051,9716,66,96,85,76
26,01053,3828,21,29,23,19
27,01055,13545,79,116,101,87
28,01057,2042,11,16,14,12
29,01059,4171,24,35,31,27
30,01061,2424,13,19,16,14
31,01063,889,6,9,8,7
32,01065,2136,13,18,16,15
33,01067,1845,10,14,12,11
34,01069,10227,59,87,75,63
35,01071,6654,37,56,49,40
36,01073,73525,471,672,584,504
37,01075,1365,8,12,10,8
38,01077,8962,49,71,63,53
39,01079,2903,17,24,21,18
40,01081,15197,92,138,124,114
41,01083,9632,59,86,75,64
42,01085,1350,10,15,14,12
43,01087,1497,10,14,12,10
44,01089,33013,196,286,253,227
45,01091,2476,17,24,21,18
46,01093,3011,22,31,26,21
47,01095,11767,75,111,97,85
48,01097,36932,271,378,305,248
49,01099,1687,7,11,9,8
50,01101,23260,150,217,190,172
51,01103,14013,78,115,101,86
52,01105,1075,6,8,7,6
53,01107,2309,13,19,17,14
54,01109,2980,16,23,20,18
55,01111,1709,12,18,15,12
56,01113,4138,26,36,30,26
57,01115,9230,59,84,71,59
58,01117,22624,163,239,213,187
59,01119,1018,7,11,10,9
60,01121,7804,51,72,61,51
61,01123,3807,32,46,40,35
