,State,614,619,626,633,640
0,Washington,NaN,291,291,293,286
1,Illinois,NaN,234,235,238,234
2,California,NaN,741,722,677,695
3,Arizona,NaN,290,300,304,288
4,Massachusetts,NaN,99,98,97,94
5,Wisconsin,NaN,92,92,92,91
6,Texas,NaN,2059,2101,2148,2130
7,Nebraska,NaN,14,12,14,13
8,Utah,NaN,68,63,66,74
9,Oregon,NaN,120,121,120,128
10,Florida,NaN,2405,2414,2447,2389
11,New York,NaN,267,262,267,276
12,Rhode Island,NaN,9,9,8,8
13,Georgia,NaN,916,908,918,877
14,New Hampshire,NaN,14,14,14,14
15,North Carolina,NaN,479,511,482,478
16,New Jersey,NaN,141,141,140,140
17,Colorado,NaN,100,98,91,93
18,Maryland,NaN,105,105,108,104
19,Nevada,NaN,172,172,169,156
20,Tennessee,NaN,498,486,496,480
21,Hawaii,NaN,44,45,45,44
22,Indiana,NaN,299,288,295,286
23,Kentucky,NaN,239,240,238,246
24,Minnesota,NaN,47,47,47,47
25,Oklahoma,NaN,277,275,274,272
26,Pennsylvania,NaN,276,274,288,273
27,South Carolina,NaN,476,477,466,468
28,District of Columbia,NaN,4,4,4,4
29,Kansas,NaN,116,119,122,121
30,Missouri,NaN,258,272,261,268
31,Vermont,NaN,8,8,8,8
32,Virginia,NaN,207,198,202,197
33,Connecticut,NaN,39,39,39,37
34,Iowa,NaN,65,70,70,71
35,Louisiana,NaN,325,322,330,334
36,Ohio,NaN,13,15,15,0
37,Michigan,NaN,175,174,172,175
38,South Dakota,NaN,15,14,15,15
39,Arkansas,NaN,137,139,137,140
40,Delaware,NaN,22,20,19,20
41,Mississippi,NaN,212,193,201,187
42,New Mexico,NaN,73,73,73,74
43,North Dakota,NaN,13,14,14,14
44,Wyoming,NaN,38,40,40,40
45,Alaska,NaN,12,11,12,13
46,Maine,NaN,20,23,24,25
47,Alabama,NaN,557,555,549,575
48,Idaho,NaN,116,115,117,118
49,Montana,NaN,41,38,42,41
50,Puerto Rico,NaN,53,55,56,60
51,Virgin Islands,NaN,1,2,2,1
52,Guam,NaN,5,5,5,6
53,West Virginia,NaN,82,83,84,82
54,Northern Mariana Islands,NaN,0,0,0,0
55,American Samoa,NaN,0,0,0,0
