,State,404,409,416,423,430
0,Washington,4969,124,118,110,122
1,Illinois,22759,283,288,291,291
2,California,52491,2897,2962,2917,2843
3,Arizona,15979,505,546,515,534
4,Massachusetts,16144,302,273,251,268
5,Wisconsin,7014,137,139,134,131
6,Texas,43909,1578,1554,1523,1517
7,Nebraska,2082,34,28,31,36
8,Utah,1940,85,89,85,85
9,Oregon,2212,60,59,82,60
10,Florida,30999,927,914,881,870
11,New York,47719,795,798,801,802
12,Rhode Island,2517,18,17,14,16
13,Georgia,17376,541,564,566,549
14,New Hampshire,1170,17,17,17,15
15,North Carolina,11254,320,314,315,312
16,New Jersey,23273,411,414,417,411
17,Colorado,5952,58,59,58,54
18,Maryland,7879,160,162,163,160
19,Nevada,4957,86,77,79,92
20,Tennessee,11421,300,198,172,226
21,Hawaii,438,9,9,9,9
22,Indiana,12595,230,193,182,232
23,Kentucky,4652,205,218,218,223
24,Minnesota,6554,52,51,50,49
25,Oklahoma,4478,225,218,205,205
26,Pennsylvania,23984,342,371,344,357
27,South Carolina,8562,238,215,222,210
28,District of Columbia,1019,15,15,15,15
29,Kansas,4700,102,94,101,106
30,Missouri,8283,220,210,209,221
31,Vermont,205,8,8,7,7
32,Virginia,8783,206,215,198,196
33,Connecticut,7651,98,98,95,95
34,Iowa,5472,132,137,87,170
35,Louisiana,9628,146,156,156,153
36,Ohio,17346,521,539,498,500
37,Michigan,16519,162,168,171,167
38,South Dakota,1888,23,27,21,23
39,Arkansas,5250,67,65,63,67
40,Delaware,1422,54,51,53,53
41,Mississippi,6681,113,114,143,130
42,New Mexico,3729,89,96,94,98
43,North Dakota,1475,7,7,7,8
44,Wyoming,671,7,7,7,8
45,Alaska,300,3,6,4,0
46,Maine,703,44,43,55,51
47,Alabama,9931,369,366,359,394
48,Idaho,1867,34,33,30,33
49,Montana,1357,18,21,23,26
50,Puerto Rico,2037,79,75,83,85
51,Virgin Islands,25,0,0,0,0
52,Guam,131,0,0,0,0
53,West Virginia,2300,41,42,41,42
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
