,State,383,388,395,402,409
0,Washington,4451,164,178,182,182
1,Illinois,21779,434,402,389,348
2,California,44494,2936,2568,2262,2033
3,Arizona,14055,739,680,608,545
4,Massachusetts,15054,383,359,337,316
5,Wisconsin,6614,208,200,198,191
6,Texas,39482,2144,2153,2138,2132
7,Nebraska,1968,54,54,53,52
8,Utah,1738,69,67,65,64
9,Oregon,2024,78,78,78,78
10,Florida,27815,1146,1106,1065,1025
11,New York,44969,1110,1005,893,811
12,Rhode Island,2236,68,70,74,75
13,Georgia,15130,1015,991,959,905
14,New Hampshire,1106,52,49,47,45
15,North Carolina,9991,635,637,638,639
16,New Jersey,22011,547,542,516,507
17,Colorado,5733,105,101,98,98
18,Maryland,7372,222,201,186,171
19,Nevada,4522,214,202,195,186
20,Tennessee,10566,711,757,786,798
21,Hawaii,417,24,27,29,31
22,Indiana,11875,5377,9871,6052,3400
23,Kentucky,4091,326,337,342,339
24,Minnesota,6370,102,101,99,98
25,Oklahoma,3817,265,264,262,257
26,Pennsylvania,22443,859,775,691,624
27,South Carolina,7690,572,614,641,649
28,District of Columbia,956,38,39,41,42
29,Kansas,4167,209,266,296,312
30,Missouri,7452,270,286,289,304
31,Vermont,183,8,8,8,9
32,Virginia,6820,364,353,351,346
33,Connecticut,7282,162,171,179,174
34,Iowa,5110,329,377,384,381
35,Louisiana,9142,248,220,208,196
36,Ohio,11695,486,461,437,418
37,Michigan,15863,410,428,438,440
38,South Dakota,1809,43,43,42,40
39,Arkansas,5106,202,191,181,175
40,Delaware,1208,99,118,134,133
41,Mississippi,6270,247,244,232,220
42,New Mexico,3412,109,96,86,77
43,North Dakota,1454,15,15,15,16
44,Wyoming,624,28,34,37,39
45,Alaska,279,12,14,15,16
46,Maine,636,42,40,39,37
47,Alabama,8523,1206,1370,1192,980
48,Idaho,1776,54,53,52,53
49,Montana,1314,66,73,73,74
50,Puerto Rico,1888,49,47,46,43
51,Virgin Islands,24,0,0,0,0
52,Guam,130,1,1,1,2
53,West Virginia,2131,103,94,86,80
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
