,State,397,402,409,416,423
0,Washington,4857,111,98,92,89
1,Illinois,22506,268,210,165,133
2,California,49541,1614,1121,830,639
3,Arizona,15502,402,287,214,164
4,Massachusetts,15853,272,219,172,139
5,Wisconsin,6871,92,77,66,59
6,Texas,42301,860,557,342,221
7,Nebraska,2047,28,26,22,16
8,Utah,1853,46,34,29,24
9,Oregon,2156,44,39,32,27
10,Florida,30065,834,697,596,511
11,New York,46924,780,707,658,610
12,Rhode Island,2466,46,40,36,32
13,Georgia,16835,563,455,379,343
14,New Hampshire,1154,24,25,26,28
15,North Carolina,10934,349,289,229,180
16,New Jersey,22874,355,310,277,245
17,Colorado,5893,65,63,56,48
18,Maryland,7732,127,94,74,57
19,Nevada,4882,108,86,61,45
20,Tennessee,11153,304,258,182,129
21,Hawaii,430,9,9,8,7
22,Indiana,12407,204,157,119,91
23,Kentucky,4460,162,128,101,80
24,Minnesota,6501,59,58,59,60
25,Oklahoma,4203,141,102,67,44
26,Pennsylvania,23580,479,394,333,273
27,South Carolina,8332,376,322,287,259
28,District of Columbia,995,19,16,12,10
29,Kansas,4602,128,112,102,98
30,Missouri,8062,161,130,109,95
31,Vermont,198,7,6,6,5
32,Virginia,7486,158,115,83,62
33,Connecticut,7562,105,90,81,74
34,Iowa,5374,97,66,47,35
35,Louisiana,9477,134,98,73,54
36,Ohio,16874,181,115,93,78
37,Michigan,16343,176,157,144,132
38,South Dakota,1863,24,24,24,24
39,Arkansas,5363,87,52,27,14
40,Delaware,1368,13,14,12,10
41,Mississippi,6553,91,68,44,28
42,New Mexico,3635,74,57,48,40
43,North Dakota,1468,6,5,8,10
44,Wyoming,662,6,7,9,9
45,Alaska,290,4,5,6,6
46,Maine,658,12,11,8,6
47,Alabama,9592,340,262,188,139
48,Idaho,1826,23,20,20,17
49,Montana,1341,31,28,25,24
50,Puerto Rico,1983,49,28,25,20
51,Virgin Islands,25,0,0,0,0
52,Guam,130,0,0,0,0
53,West Virginia,2263,47,35,26,19
54,Northern Mariana Islands,2,0,0,0,4
55,American Samoa,0,0,0,0,0
