,State,340,346,353,360,367,374,381,388,395,402,409,416,423,430,437
0,Washington,236719,12581,11010,9241,7725,6348,5171,4175,3349,2671,2121,1679,1325,1044,821
1,Illinois,934142,32099,23426,15690,10414,6772,4319,2755,1738,1096,689,433,272,170,107
2,California,2120610,260035,212950,154276,102962,64765,39264,23270,13604,7891,4556,2623,1508,866,497
3,Arizona,493041,40016,31748,23767,16753,11158,7343,4694,2959,1867,1161,723,450,279,173
4,Massachusetts,349602,31723,27592,22093,16827,12253,8641,5958,4042,2713,1807,1198,792,522,344
5,Wisconsin,506022,11784,6846,3585,1851,931,465,231,115,57,28,14,7,3,2
6,Texas,1668138,57074,38629,23572,14623,8911,5412,3280,1982,1197,723,436,263,159,96
7,Nebraska,161337,3909,2762,1887,1093,754,454,279,184,107,69,43,26,17,10
8,Utah,264078,11854,5604,2208,807,287,101,35,12,4,2,1,0,0,0
9,Oregon,108326,7389,6647,5815,5050,4331,3676,3098,2590,2153,1781,1468,1205,987,806
10,Florida,1264588,77628,62838,44756,29021,17680,10362,5935,3354,1882,1051,586,326,181,101
11,New York,914522,73391,67677,59098,49338,39654,30900,23506,17555,12931,9428,6823,4912,3522,2519
12,Rhode Island,82066,1185,267,58,12,3,1,0,0,0,0,0,0,0,0
13,Georgia,628788,38290,27208,17778,11000,6586,3870,2249,1299,747,429,246,141,81,46
14,New Hampshire,39933,4532,3910,3243,2610,2047,1574,1192,892,662,488,358,262,191,139
15,North Carolina,513930,28688,22863,17704,13321,9817,7125,5113,3640,2576,1816,1276,895,627,439
16,New Jersey,458901,28997,25461,22499,18922,15620,12827,10191,8091,6357,4920,3819,2935,2248,1723
17,Colorado,323619,14201,10589,7521,5259,3607,2449,1650,1106,738,492,327,218,145,96
18,Maryland,265440,12465,10017,7549,5673,4184,3060,2222,1604,1154,828,593,424,303,216
19,Nevada,215653,11902,8318,5278,3227,1907,1109,638,365,208,118,67,38,22,12
20,Tennessee,560892,33291,17600,7931,3458,1457,610,254,106,44,18,8,3,1,1
21,Hawaii,21256,797,685,581,489,408,339,280,230,189,155,126,103,84,68
22,Indiana,492021,28150,21215,16010,10814,7533,5077,3291,2218,1424,928,610,388,255,164
23,Kentucky,255562,14057,10879,7959,5657,3912,2662,1789,1193,792,523,345,227,150,98
24,Minnesota,406545,9768,5455,2866,1462,734,366,182,90,45,22,11,5,3,1
25,Oklahoma,276508,21861,18040,12933,8571,5282,3117,1798,1017,572,320,178,99,55,31
26,Pennsylvania,608767,49777,39456,29680,21564,15237,10565,7228,4900,3301,2214,1481,989,660,439
27,South Carolina,288892,12806,9065,5518,3459,2108,1281,776,468,282,170,102,62,37,22
28,District of Columbia,27710,1455,1212,961,734,544,395,282,199,139,97,67,46,32,22
29,Kansas,212989,6719,3414,1620,744,337,151,68,30,14,6,3,1,1,0
30,Missouri,390466,15542,11775,8369,5756,3856,2540,1655,1071,689,443,284,181,116,74
31,Vermont,6966,594,542,487,435,386,341,299,261,227,197,170,146,126,108
32,Virginia,329577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Connecticut,172743,5958,3008,1479,718,347,167,80,39,19,9,4,2,1,0
34,Iowa,274793,6647,4207,2364,1290,681,356,184,95,49,25,13,7,3,2
35,Louisiana,296499,10398,6675,4024,2334,1323,741,411,228,126,69,38,21,12,6
36,Ohio,664668,52840,43981,36788,28729,22148,16835,12385,9148,6631,4781,3448,2460,1761,1255
37,Michigan,516326,17314,11579,7451,4679,2893,1771,1078,654,396,239,145,87,53,32
38,South Dakota,96963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Arkansas,213969,12498,9216,6113,3826,2296,1346,777,445,254,144,82,46,26,15
40,Delaware,54473,3808,2936,2111,1464,984,648,422,272,174,111,71,45,29,18
41,Mississippi,205023,10630,6867,3901,2055,1040,515,253,123,60,29,14,7,3,2
42,New Mexico,137226,6968,5279,3721,2565,1732,1144,753,490,318,206,133,86,55,36
43,North Dakota,91354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Wyoming,43146,1096,732,517,319,213,140,88,58,37,24,16,10,6,4
45,Alaska,45479,1421,840,473,259,140,75,40,21,11,6,3,2,1,0
46,Maine,21547,2977,2892,2691,2400,2059,1709,1380,1089,844,645,488,366,273,203
47,Alabama,343458,20819,15195,9980,6206,3705,2162,1245,711,404,229,130,74,42,24
48,Idaho,135787,5795,4173,2909,1952,1284,832,533,340,216,137,86,55,34,22
49,Montana,79433,2042,1357,768,450,262,148,86,49,28,16,9,5,3,2
50,Puerto Rico,72443,5785,5625,5247,4712,4089,3443,2827,2272,1796,1400,1081,827,629,476
51,"Virgin Islands, U.S.",1979,62,41,27,17,11,7,5,3,2,1,1,1,0,0
52,Guam,7268,59,48,39,31,25,20,16,12,10,8,6,5,4,3
53,West Virginia,80177,8816,8221,7332,6248,5153,4111,3201,2442,1834,1362,1002,732,533,386
54,Northern Mariana Islands,122,4,6,9,14,21,30,44,64,89,121,158,195,224,239
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
