,County,753,759,766,773,780
0,01001,15307,180,110,69,45
1,01003,54444,636,413,289,213
2,01005,5409,54,36,23,13
3,01007,6314,66,40,24,13
4,01009,14556,171,113,74,49
5,01011,2266,7,0,0,0
6,01013,4993,56,33,19,12
7,01015,31185,338,206,123,81
8,01017,8373,64,38,25,13
9,01019,5005,60,38,21,12
10,01021,10354,133,81,52,35
11,01023,1938,35,17,8,2
12,01025,6959,57,32,20,11
13,01027,4035,41,22,11,7
14,01029,3504,40,26,15,7
15,01031,13206,128,79,48,32
16,01033,15922,160,85,50,26
17,01035,2816,19,9,5,1
18,01037,2864,26,16,8,4
19,01039,9137,86,55,35,23
20,01041,3741,33,20,10,7
21,01043,24020,318,201,129,86
22,01045,12318,153,98,64,42
23,01047,8173,116,67,40,25
24,01049,18338,237,143,90,54
25,01051,22693,200,122,76,47
26,01053,9887,100,63,38,23
27,01055,28270,377,239,156,108
28,01057,4524,54,37,24,16
29,01059,9681,121,65,39,21
30,01061,6102,113,82,60,43
31,01063,1787,14,7,4,0
32,01065,4515,36,23,14,7
33,01067,4385,50,32,21,13
34,01069,24594,305,188,117,77
35,01071,14751,228,145,95,65
36,01073,180496,1373,770,441,252
37,01075,3540,43,26,16,9
38,01077,23583,260,144,81,47
39,01079,7417,115,76,51,35
40,01081,37267,293,163,97,64
41,01083,24274,300,183,117,76
42,01085,2587,17,10,6,0
43,01087,3796,32,17,10,7
44,01089,86721,1016,567,317,191
45,01091,4693,40,25,14,7
46,01093,7846,74,40,24,12
47,01095,26902,346,227,153,99
48,01097,110593,926,530,314,190
49,01099,5217,57,33,18,9
50,01101,53853,431,241,140,81
51,01103,35309,451,251,160,104
52,01105,2014,12,7,4,0
53,01107,5001,49,30,16,7
54,01109,7338,111,80,58,39
55,01111,5016,51,30,17,9
56,01113,9893,135,95,64,48
57,01115,24676,250,158,108,70
58,01117,58120,563,339,211,140
59,01119,2369,21,9,3,0
60,01121,21621,287,191,121,99
61,01123,11188,120,75,49,34
62,01125,53361,396,205,110,59
63,01127,18182,247,155,100,71
64,01129,3632,44,26,15,8
65,01131,2815,27,16,7,2
66,01133,7386,104,57,34,21
67,02013,1001,,,,NaN
68,02016,1666,,,,NaN
69,02020,98125,759,336,141,60
70,02050,8685,162,133,107,86
71,02060,0,,,,NaN
72,02068,376,,,,NaN
73,02070,1481,51,35,23,15
74,02090,26407,304,164,83,44
75,02100,490,15,9,7,4
76,02105,0,,,,NaN
77,02110,7597,86,47,26,15
78,02122,16304,,,,NaN
79,02130,3661,81,52,38,26
80,02150,4650,93,65,50,36
81,02158,3500,,,,NaN
82,02164,783,,,,NaN
83,02170,33025,520,348,245,180
84,02180,4676,224,153,105,75
85,02185,4080,,,,NaN
86,02188,3804,,,,NaN
87,02195,660,,,,NaN
88,02198,1236,,,,NaN
89,02220,2153,45,32,21,14
90,02230,128,,,,NaN
91,02240,1923,46,34,26,16
92,02261,0,,,,NaN
93,02275,443,,,,NaN
94,02282,465,,,,NaN
95,02290,1262,41,28,20,13
96,04001,21421,354,239,160,106
97,04003,30311,842,586,402,310
98,04005,42515,591,338,196,116
99,04007,16597,330,231,161,115
100,04009,11730,194,123,77,49
101,04011,2164,22,10,5,0
102,04012,5048,105,77,55,41
103,04013,1230503,16118,9486,5906,3772
104,04015,56055,1147,840,641,498
105,04017,36997,645,423,294,209
106,04019,245532,4899,3366,2415,1790
107,04021,126941,2202,1441,997,703
108,04023,16454,286,161,104,65
109,04025,46803,911,694,542,442
110,04027,61412,933,604,413,286
111,05001,5557,40,21,11,7
112,05003,4965,65,40,21,12
113,05005,8374,100,74,54,39
114,05007,64824,758,452,305,213
115,05009,9184,113,71,50,39
116,05011,2941,28,17,9,6
117,05013,883,11,7,1,0
118,05015,5912,64,47,32,21
119,05017,2713,17,9,6,0
120,05019,5087,44,24,13,7
121,05021,4015,65,41,28,16
122,05023,6260,78,45,25,15
