,State,670,675,682,689,696
0,Washington,NaN,11641,11207,11481,11070
1,Illinois,NaN,31674,35278,36961,35810
2,California,NaN,34167,33397,33331,34749
3,Arizona,NaN,27302,28620,28037,28341
4,Massachusetts,NaN,18813,21197,23580,25589
5,Wisconsin,NaN,25410,27085,25091,24408
6,Texas,NaN,23449,23613,23596,23673
7,Nebraska,NaN,6683,6848,6680,6767
8,Utah,NaN,11177,10899,10267,10150
9,Oregon,NaN,5533,5292,5181,5145
10,Florida,NaN,9891,9891,9385,9587
11,New York,NaN,47443,49749,50177,51649
12,Rhode Island,NaN,3528,3672,3989,4483
13,Georgia,NaN,7723,8406,8586,7641
14,New Hampshire,NaN,6778,7067,6638,6726
15,North Carolina,NaN,13230,13704,13078,13078
16,New Jersey,NaN,14571,17038,15586,17348
17,Colorado,NaN,22393,21383,21370,21909
18,Maryland,NaN,6472,7063,7349,8037
19,Nevada,NaN,4412,4449,4488,4526
20,Tennessee,NaN,9486,10332,10153,10280
21,Hawaii,NaN,914,913,988,1050
22,Indiana,NaN,19657,21687,20223,19181
23,Kentucky,NaN,10264,10545,10577,9986
24,Minnesota,NaN,29693,30007,30100,27591
25,Oklahoma,NaN,5869,5992,5970,5874
26,Pennsylvania,NaN,41531,43174,40158,40687
27,South Carolina,NaN,4558,4519,4331,4185
28,District of Columbia,NaN,670,772,815,658
29,Kansas,NaN,8442,8893,8628,8506
30,Missouri,NaN,16905,19127,18758,19206
31,Vermont,NaN,2707,2912,2928,2767
32,Virginia,NaN,10449,10654,10465,10635
33,Connecticut,NaN,5119,5914,6711,8103
34,Iowa,NaN,9952,10358,10494,9663
35,Louisiana,NaN,2885,2947,2960,3000
36,Ohio,NaN,38191,39173,38210,39115
37,Michigan,NaN,60699,62259,61318,61834
38,South Dakota,NaN,3027,3090,3129,3121
39,Arkansas,NaN,4413,4993,4543,4614
40,Delaware,NaN,2364,2506,2513,2513
41,Mississippi,NaN,2221,2239,2279,2558
42,New Mexico,NaN,10241,10273,9897,10115
43,North Dakota,NaN,3247,3141,2969,2925
44,Wyoming,NaN,1713,1565,1484,1426
45,Alaska,NaN,2634,2240,1971,1740
46,Maine,NaN,4250,4708,4834,5024
47,Alabama,NaN,3116,2970,2831,2617
48,Idaho,NaN,2830,2397,2057,2038
49,Montana,NaN,3364,3083,2870,2669
50,Puerto Rico,NaN,871,886,871,929
51,Virgin Islands,NaN,90,93,92,89
52,Guam,NaN,136,102,81,72
53,West Virginia,NaN,5800,5627,5515,5269
54,Northern Mariana Islands,NaN,50,49,52,53
55,American Samoa,NaN,0,0,0,0
