,State,179,185,192,199,206
0,Washington,1447,53,66,82,103
1,Illinois,7488,117,112,110,109
2,California,7715,738,708,678,620
3,Arizona,2761,440,407,366,318
4,Massachusetts,8431,98,93,92,92
5,Wisconsin,844,33,39,48,57
6,Texas,4679,862,930,997,1008
7,Nebraska,301,11,10,10,8
8,Utah,243,29,31,33,31
9,Oregon,260,28,33,37,42
10,Florida,4982,878,1022,1138,1236
11,New York,32516,136,128,122,110
12,Rhode Island,990,10,7,6,4
13,Georgia,3174,205,228,248,266
14,New Hampshire,398,7,6,5,4
15,North Carolina,1652,122,126,132,129
16,New Jersey,15706,116,68,39,21
17,Colorado,1752,34,36,40,43
18,Maryland,3377,80,105,147,196
19,Nevada,647,71,80,88,93
20,Tennessee,843,123,136,155,162
21,Hawaii,24,2,3,3,3
22,Indiana,2822,89,118,158,208
23,Kentucky,670,59,78,106,142
24,Minnesota,1581,41,45,50,56
25,Oklahoma,451,33,35,38,38
26,Pennsylvania,7022,135,130,126,118
27,South Carolina,1155,206,224,240,255
28,District of Columbia,578,10,12,14,16
29,Kansas,309,16,16,16,16
30,Missouri,1136,55,66,79,94
31,Vermont,56,0,0,0,0
32,Virginia,2027,96,108,122,136
33,Connecticut,4396,24,20,16,12
34,Iowa,793,37,36,36,34
35,Louisiana,3543,174,208,249,282
36,Ohio,3174,158,180,216,237
37,Michigan,6366,82,89,96,106
38,South Dakota,118,8,7,7,6
39,Arkansas,357,40,41,42,41
40,Delaware,523,6,6,6,5
41,Mississippi,1355,128,133,139,134
42,New Mexico,571,29,29,28,27
43,North Dakota,92,8,11,15,20
44,Wyoming,25,2,2,3,3
45,Alaska,18,3,4,5,6
46,Maine,117,3,3,3,2
47,Alabama,1287,185,216,256,284
48,Idaho,119,18,23,29,32
49,Montana,37,10,12,14,15
50,Puerto Rico,178,15,19,25,30
51,Virgin Islands,6,1,1,2,3
52,Guam,5,0,0,0,0
53,West Virginia,100,4,5,5,5
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
