,State,333,339,346,353,360
0,Washington,222600,19810,23440,26229,28662
1,Illinois,900370,63225,72843,78839,82470
2,California,1884033,394173,550998,705438,841424
3,Arizona,453597,53850,67796,78878,87874
4,Massachusetts,323531,49918,72199,82751,90254
5,Wisconsin,492724,29680,30099,30582,30273
6,Texas,1593471,136478,170280,207677,249978
7,Nebraska,156382,6070,4158,2912,2008
8,Utah,250964,20500,23080,24444,25291
9,Oregon,102930,11443,13291,15136,17076
10,Florida,1201566,95770,116784,138638,161912
11,New York,848042,76176,79006,79826,80124
12,Rhode Island,77812,6795,12781,12191,11980
13,Georgia,587918,52352,61244,67527,72700
14,New Hampshire,36542,7248,10209,12808,15232
15,North Carolina,479168,47343,51853,54932,58282
16,New Jersey,432592,38164,47652,55432,62260
17,Colorado,308890,25230,30067,32909,35346
18,Maryland,250808,19480,23267,26537,29625
19,Nevada,203945,21365,25058,27891,30076
20,Tennessee,519687,45315,60331,64851,66909
21,Hawaii,20577,989,1000,1036,1073
22,Indiana,464354,45390,54438,60383,64275
23,Kentucky,242320,24685,26624,28156,28855
24,Minnesota,397319,19303,18575,17553,16455
25,Oklahoma,260838,25494,25844,27018,28014
26,Pennsylvania,559256,76459,90125,102554,114360
27,South Carolina,273406,26844,31142,35450,39908
28,District of Columbia,26601,2225,2763,3070,3224
29,Kansas,203654,13564,16728,17685,18139
30,Missouri,374812,26612,30508,33828,36606
31,Vermont,6443,1141,1715,2346,3157
32,Virginia,306848,28897,33429,36784,40846
33,Connecticut,162782,16639,25591,31356,35139
34,Iowa,267329,14097,13415,13116,12808
35,Louisiana,286145,14474,20347,19267,17888
36,Ohio,622806,82190,105136,123446,138369
37,Michigan,496056,36881,41592,43551,44572
38,South Dakota,94727,3770,3389,3080,2832
39,Arkansas,201650,19945,22263,24663,26533
40,Delaware,50616,7048,8314,9576,10341
41,Mississippi,194333,15540,17473,18595,19533
42,New Mexico,129993,11018,11274,11331,11137
43,North Dakota,90035,2389,2498,2402,2311
44,Wyoming,41662,1561,1101,766,560
45,Alaska,43871,3639,4308,4498,4531
46,Maine,18946,3972,5514,6934,8945
47,Alabama,322452,34971,38009,41070,42447
48,Idaho,129960,9382,10760,11231,11227
49,Montana,77170,4638,4715,4681,4543
50,Puerto Rico,68433,NaN,NaN,NaN,NaN
51,Virgin Islands,1921,NaN,NaN,NaN,NaN
52,Guam,7193,NaN,NaN,NaN,NaN
53,West Virginia,72342,10952,12636,14350,15794
54,Northern Mariana Islands,116,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
