,State,424,430,437,444,451
0,Washington,354782,5902,5181,4758,4382
1,Illinois,1221775,13406,12165,9934,8619
2,California,3641105,14665,11286,8339,6191
3,Arizona,836253,3975,3451,3180,2883
4,Massachusetts,614668,14175,11802,10371,8571
5,Wisconsin,629407,3894,3478,3087,2634
6,Texas,2754616,21007,17104,13513,10700
7,Nebraska,206388,2003,1879,1636,1494
8,Utah,381629,3353,3017,2695,2391
9,Oregon,161531,2119,1920,1760,1620
10,Florida,2008349,29934,22034,17777,14136
11,New York,1782769,40127,32932,27996,23220
12,Rhode Island,133039,1629,1925,1835,1701
13,Georgia,1045694,11031,9270,8279,6472
14,New Hampshire,80543,1966,1793,1684,1546
15,North Carolina,895263,13168,11263,10272,8568
16,New Jersey,865886,30269,25389,23378,20538
17,Colorado,450630,7761,6160,5195,4476
18,Maryland,400023,6816,5983,5431,4934
19,Nevada,301178,2050,1981,1913,1807
20,Tennessee,798621,5800,6627,6152,5666
21,Hawaii,29120,572,518,476,420
22,Indiana,677905,6143,5485,5140,4820
23,Kentucky,420828,4732,4235,3760,3268
24,Minnesota,505224,8339,7477,6907,6369
25,Oklahoma,434491,1980,2487,2514,2496
26,Pennsylvania,988656,23364,18551,16729,13566
27,South Carolina,541582,8692,6834,5926,5206
28,District of Columbia,43229,858,740,674,626
29,Kansas,301519,1223,1589,1575,1493
30,Missouri,575253,4460,3948,3481,3320
31,Vermont,17740,904,745,664,578
32,Virginia,604904,6343,7360,7059,6592
33,Connecticut,296691,4063,4753,4564,4322
34,Iowa,345785,2651,2506,2331,2020
35,Louisiana,439737,1904,2106,1961,1591
36,Ohio,999750,10675,9903,9193,8317
37,Michigan,691070,21688,18560,16200,14234
38,South Dakota,115867,1402,1287,1197,1096
39,Arkansas,328655,1912,1824,1624,1350
40,Delaware,92287,2111,1977,1912,1862
41,Mississippi,302837,2760,2487,2430,1984
42,New Mexico,189731,1325,1157,1042,908
43,North Dakota,101651,683,673,654,617
44,Wyoming,55581,335,468,516,537
45,Alaska,61086,560,732,742,731
46,Maine,48464,1414,1279,1161,1023
47,Alabama,511460,5874,5681,5293,5295
48,Idaho,177420,2314,2050,1859,1581
49,Montana,103060,1253,1116,1040,965
50,Puerto Rico,104516,NaN,NaN,NaN,NaN
51,Virgin Islands,2767,NaN,NaN,NaN,NaN
52,Guam,7780,NaN,NaN,NaN,NaN
53,West Virginia,137826,2775,2738,2784,2780
54,Northern Mariana Islands,157,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
