,Region,530,535,542,549,556
0,Belgium,,25,25,25,25
1,Bulgaria,,57,57,57,57
2,Czechia,,14,14,14,14
3,Denmark,,6,6,6,6
4,Germany,,279,279,279,279
5,Estonia,,0,0,0,0
6,Ireland,,11,11,11,11
7,Greece,,73,73,73,73
8,Spain,,132,132,132,132
9,France,,186,186,186,186
10,Croatia,,18,18,18,18
11,Italy,,179,179,179,179
12,Cyprus,,0,0,0,0
13,Latvia,,23,23,23,23
14,Lithuania,,10,10,10,10
15,Luxembourg,,0,0,0,0
16,Hungary,,12,12,12,12
17,Malta,,0,0,0,0
18,Netherlands,,16,16,16,16
19,Austria,,10,10,10,10
20,Poland,,109,109,109,109
21,Portugal,,29,29,29,29
22,Romania,,748,748,748,748
23,Slovenia,,0,0,0,0
24,Slovakia,,8,8,8,8
25,Finland,,4,4,4,4
26,Sweden,,12,12,12,12
27,United Kingdom,,118,118,118,118
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,2,2
31,Switzerland,,12,12,12,12
