,Region,733,738,745,752,759
0,Belgium,,168,168,168,168
1,Bulgaria,,594,594,594,594
2,Czechia,,193,193,193,193
3,Denmark,,112,112,112,112
4,Germany,,1095,1095,1095,1095
5,Estonia,,27,27,27,27
6,Ireland,,52,52,52,52
7,Greece,,661,661,661,661
8,Spain,,982,982,982,982
9,France,,1580,1580,1580,1580
10,Croatia,,298,298,298,298
11,Italy,,2440,2440,2440,2440
12,Cyprus,,36,36,36,36
13,Latvia,,67,67,67,67
14,Lithuania,,105,105,105,105
15,Luxembourg,,9,9,9,9
16,Hungary,,585,585,585,585
17,Malta,,21,21,21,21
18,Netherlands,,62,62,62,62
19,Austria,,70,70,70,70
20,Poland,,1549,1549,1549,1549
21,Portugal,,269,269,269,269
22,Romania,,313,313,313,313
23,Slovenia,,55,55,55,55
24,Slovakia,,360,360,360,360
25,Finland,,0,0,0,0
26,Sweden,,161,161,161,161
27,United Kingdom,,1888,1888,1888,1888
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,33,33,33,33
31,Switzerland,,113,113,113,113
