,Region,607,612,619,626,633
0,Belgium,,43,43,43,43
1,Bulgaria,,516,516,516,516
2,Czechia,,16,16,16,16
3,Denmark,,14,14,14,14
4,Germany,,352,352,352,352
5,Estonia,,15,15,15,15
6,Ireland,,24,24,24,24
7,Greece,,292,292,292,292
8,Spain,,493,493,493,493
9,France,,350,350,350,350
10,Croatia,,66,66,66,66
11,Italy,,399,399,399,399
12,Cyprus,,6,6,6,6
13,Latvia,,33,33,33,33
14,Lithuania,,108,108,108,108
15,Luxembourg,,0,0,0,0
16,Hungary,,37,37,37,37
17,Malta,,6,6,6,6
18,Netherlands,,43,43,43,43
19,Austria,,52,52,52,52
20,Poland,,62,62,62,62
21,Portugal,,49,49,49,49
22,Romania,,495,495,495,495
23,Slovenia,,25,25,25,25
24,Slovakia,,11,11,11,11
25,Finland,,9,9,9,9
26,Sweden,,72,72,72,72
27,United Kingdom,,1003,1003,1003,1003
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,14,14,14,14
31,Switzerland,,48,48,48,48
