,Region,663,668,675,682,689
0,Belgium,,190,190,190,190
1,Bulgaria,,1186,1186,1186,1186
2,Czechia,,446,446,446,446
3,Denmark,,25,25,25,25
4,Germany,,1148,1148,1148,1148
5,Estonia,,70,70,70,70
6,Ireland,,74,74,74,74
7,Greece,,443,443,443,443
8,Spain,,169,169,169,169
9,France,,201,201,201,201
10,Croatia,,390,390,390,390
11,Italy,,374,374,374,374
12,Cyprus,,10,10,10,10
13,Latvia,,262,262,262,262
14,Lithuania,,209,209,209,209
15,Luxembourg,,6,6,6,6
16,Hungary,,683,683,683,683
17,Malta,,0,0,0,0
18,Netherlands,,175,175,175,175
19,Austria,,207,207,207,207
20,Poland,,1088,1088,1088,1088
21,Portugal,,44,44,44,44
22,Romania,,2354,2354,2354,2354
23,Slovenia,,100,100,100,100
24,Slovakia,,280,280,280,280
25,Finland,,28,28,28,28
26,Sweden,,25,25,25,25
27,United Kingdom,,1092,1092,1092,1092
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,28,28,28,28
31,Switzerland,,51,51,51,51
