,Region,649,654,661,668,675
0,Belgium,,148,148,148,148
1,Bulgaria,,885,885,885,885
2,Czechia,,128,128,128,128
3,Denmark,,16,16,16,16
4,Germany,,629,629,629,629
5,Estonia,,62,62,62,62
6,Ireland,,67,67,67,67
7,Greece,,296,296,296,296
8,Spain,,236,236,236,236
9,France,,175,175,175,175
10,Croatia,,188,188,188,188
11,Italy,,272,272,272,272
12,Cyprus,,6,6,6,6
13,Latvia,,219,219,219,219
14,Lithuania,,231,231,231,231
15,Luxembourg,,1,1,1,1
16,Hungary,,237,237,237,237
17,Malta,,2,2,2,2
18,Netherlands,,84,84,84,84
19,Austria,,100,100,100,100
20,Poland,,556,556,556,556
21,Portugal,,27,27,27,27
22,Romania,,3034,3034,3034,3034
23,Slovenia,,61,61,61,61
24,Slovakia,,123,123,123,123
25,Finland,,19,19,19,19
26,Sweden,,32,32,32,32
27,United Kingdom,,1097,1097,1097,1097
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,6,6,6,6
31,Switzerland,,52,52,52,52
