,Region,705,710,717,724,731
0,Belgium,,254,254,254,254
1,Bulgaria,,481,481,481,481
2,Czechia,,543,543,543,543
3,Denmark,,34,34,34,34
4,Germany,,2129,2129,2129,2129
5,Estonia,,25,25,25,25
6,Ireland,,55,55,55,55
7,Greece,,551,551,551,551
8,Spain,,311,311,311,311
9,France,,1103,1103,1103,1103
10,Croatia,,349,349,349,349
11,Italy,,986,986,986,986
12,Cyprus,,9,9,9,9
13,Latvia,,62,62,62,62
14,Lithuania,,168,168,168,168
15,Luxembourg,,9,9,9,9
16,Hungary,,777,777,777,777
17,Malta,,3,3,3,3
18,Netherlands,,285,285,285,285
19,Austria,,164,164,164,164
20,Poland,,2896,2896,2896,2896
21,Portugal,,108,108,108,108
22,Romania,,393,393,393,393
23,Slovenia,,52,52,52,52
24,Slovakia,,405,405,405,405
25,Finland,,53,53,53,53
26,Sweden,,34,34,34,34
27,United Kingdom,,684,684,684,684
28,Iceland,,1,1,1,1
29,Liechtenstein,,1,1,1,1
30,Norway,,53,53,53,53
31,Switzerland,,155,155,155,155
