,Region,775,780,787,794,801
0,Belgium,,138,138,138,138
1,Bulgaria,,353,353,353,353
2,Czechia,,334,334,334,334
3,Denmark,,292,292,292,292
4,Germany,,1415,1415,1415,1415
5,Estonia,,77,77,77,77
6,Ireland,,56,56,56,56
7,Greece,,424,424,424,424
8,Spain,,1003,1003,1003,1003
9,France,,1124,1124,1124,1124
10,Croatia,,182,182,182,182
11,Italy,,1366,1366,1366,1366
12,Cyprus,,23,23,23,23
13,Latvia,,125,125,125,125
14,Lithuania,,116,116,116,116
15,Luxembourg,,8,8,8,8
16,Hungary,,534,534,534,534
17,Malta,,6,6,6,6
18,Netherlands,,111,111,111,111
19,Austria,,224,224,224,224
20,Poland,,1258,1258,1258,1258
21,Portugal,,181,181,181,181
22,Romania,,637,637,637,637
23,Slovenia,,75,75,75,75
24,Slovakia,,250,250,250,250
25,Finland,,23,23,23,23
26,Sweden,,370,370,370,370
27,United Kingdom,,784,784,784,784
28,Iceland,,7,7,7,7
29,Liechtenstein,,0,0,0,0
30,Norway,,66,66,66,66
31,Switzerland,,92,92,92,92
