,Region,782,787,794,801,808
0,Belgium,,149,149,149,149
1,Bulgaria,,273,273,273,273
2,Czechia,,234,234,234,234
3,Denmark,,298,298,298,298
4,Germany,,1470,1470,1470,1470
5,Estonia,,56,56,56,56
6,Ireland,,80,80,80,80
7,Greece,,370,370,370,370
8,Spain,,722,722,722,722
9,France,,762,762,762,762
10,Croatia,,127,127,127,127
11,Italy,,1000,1000,1000,1000
12,Cyprus,,24,24,24,24
13,Latvia,,86,86,86,86
14,Lithuania,,121,121,121,121
15,Luxembourg,,8,8,8,8
16,Hungary,,367,367,367,367
17,Malta,,6,6,6,6
18,Netherlands,,91,91,91,91
19,Austria,,194,194,194,194
20,Poland,,899,899,899,899
21,Portugal,,103,103,103,103
22,Romania,,404,404,404,404
23,Slovenia,,53,53,53,53
24,Slovakia,,218,218,218,218
25,Finland,,266,266,266,266
26,Sweden,,286,286,286,286
27,United Kingdom,,730,730,730,730
28,Iceland,,11,11,11,11
29,Liechtenstein,,1,1,1,1
30,Norway,,89,89,89,89
31,Switzerland,,92,92,92,92
