,Region,642,647,654,661,668
0,Belgium,,99,99,99,99
1,Bulgaria,,802,802,802,802
2,Czechia,,69,69,69,69
3,Denmark,,17,17,17,17
4,Germany,,483,483,483,483
5,Estonia,,32,32,32,32
6,Ireland,,63,63,63,63
7,Greece,,250,250,250,250
8,Spain,,158,158,158,158
9,France,,171,171,171,171
10,Croatia,,133,133,133,133
11,Italy,,285,285,285,285
12,Cyprus,,7,7,7,7
13,Latvia,,137,137,137,137
14,Lithuania,,196,196,196,196
15,Luxembourg,,3,3,3,3
16,Hungary,,141,141,141,141
17,Malta,,0,0,0,0
18,Netherlands,,71,71,71,71
19,Austria,,84,84,84,84
20,Poland,,323,323,323,323
21,Portugal,,41,41,41,41
22,Romania,,2808,2808,2808,2808
23,Slovenia,,43,43,43,43
24,Slovakia,,79,79,79,79
25,Finland,,23,23,23,23
26,Sweden,,37,37,37,37
27,United Kingdom,,934,934,934,934
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,10,10,10,10
31,Switzerland,,24,24,24,24
