,Region,803,808,815,822,829
0,Belgium,,140,140,140,140
1,Bulgaria,,136,136,136,136
2,Czechia,,188,188,188,188
3,Denmark,,162,162,162,162
4,Germany,,1599,1599,1599,1599
5,Estonia,,30,30,30,30
6,Ireland,,76,76,76,76
7,Greece,,407,407,407,407
8,Spain,,149,149,149,149
9,France,,830,830,830,830
10,Croatia,,83,83,83,83
11,Italy,,966,966,966,966
12,Cyprus,,13,13,13,13
13,Latvia,,67,67,67,67
14,Lithuania,,82,82,82,82
15,Luxembourg,,12,12,12,12
16,Hungary,,252,252,252,252
17,Malta,,9,9,9,9
18,Netherlands,,116,116,116,116
19,Austria,,292,292,292,292
20,Poland,,522,522,522,522
21,Portugal,,171,171,171,171
22,Romania,,184,184,184,184
23,Slovenia,,27,27,27,27
24,Slovakia,,141,141,141,141
25,Finland,,193,193,193,193
26,Sweden,,176,176,176,176
27,United Kingdom,,1116,1116,1116,1116
28,Iceland,,4,4,4,4
29,Liechtenstein,,1,1,1,1
30,Norway,,179,179,179,179
31,Switzerland,,65,65,65,65
