,Region,726,731,738,745,752
0,Belgium,,153,153,153,153
1,Bulgaria,,526,526,526,526
2,Czechia,,270,270,270,270
3,Denmark,,113,113,113,113
4,Germany,,1645,1645,1645,1645
5,Estonia,,22,22,22,22
6,Ireland,,83,83,83,83
7,Greece,,560,560,560,560
8,Spain,,825,825,825,825
9,France,,1495,1495,1495,1495
10,Croatia,,232,232,232,232
11,Italy,,1975,1975,1975,1975
12,Cyprus,,19,19,19,19
13,Latvia,,76,76,76,76
14,Lithuania,,119,119,119,119
15,Luxembourg,,12,12,12,12
16,Hungary,,457,457,457,457
17,Malta,,17,17,17,17
18,Netherlands,,75,75,75,75
19,Austria,,71,71,71,71
20,Poland,,2550,2550,2550,2550
21,Portugal,,179,179,179,179
22,Romania,,215,215,215,215
23,Slovenia,,46,46,46,46
24,Slovakia,,319,319,319,319
25,Finland,,86,86,86,86
26,Sweden,,136,136,136,136
27,United Kingdom,,1842,1842,1842,1842
28,Iceland,,5,5,5,5
29,Liechtenstein,,1,1,1,1
30,Norway,,31,31,31,31
31,Switzerland,,132,132,132,132
