,Region,789,794,801,808,815
0,Belgium,,121,121,121,121
1,Bulgaria,,188,188,188,188
2,Czechia,,226,226,226,226
3,Denmark,,247,247,247,247
4,Germany,,1343,1343,1343,1343
5,Estonia,,39,39,39,39
6,Ireland,,27,27,27,27
7,Greece,,380,380,380,380
8,Spain,,568,568,568,568
9,France,,804,804,804,804
10,Croatia,,104,104,104,104
11,Italy,,910,910,910,910
12,Cyprus,,17,17,17,17
13,Latvia,,73,73,73,73
14,Lithuania,,92,92,92,92
15,Luxembourg,,6,6,6,6
16,Hungary,,308,308,308,308
17,Malta,,7,7,7,7
18,Netherlands,,86,86,86,86
19,Austria,,207,207,207,207
20,Poland,,772,772,772,772
21,Portugal,,123,123,123,123
22,Romania,,334,334,334,334
23,Slovenia,,31,31,31,31
24,Slovakia,,212,212,212,212
25,Finland,,130,130,130,130
26,Sweden,,255,255,255,255
27,United Kingdom,,773,773,773,773
28,Iceland,,12,12,12,12
29,Liechtenstein,,2,2,2,2
30,Norway,,416,416,416,416
31,Switzerland,,62,62,62,62
