,Region,768,773,780,787,794
0,Belgium,,201,201,201,201
1,Bulgaria,,460,460,460,460
2,Czechia,,370,370,370,370
3,Denmark,,260,260,260,260
4,Germany,,1412,1412,1412,1412
5,Estonia,,55,55,55,55
6,Ireland,,58,58,58,58
7,Greece,,459,459,459,459
8,Spain,,1412,1412,1412,1412
9,France,,1391,1391,1391,1391
10,Croatia,,239,239,239,239
11,Italy,,1568,1568,1568,1568
12,Cyprus,,41,41,41,41
13,Latvia,,124,124,124,124
14,Lithuania,,151,151,151,151
15,Luxembourg,,5,5,5,5
16,Hungary,,686,686,686,686
17,Malta,,8,8,8,8
18,Netherlands,,32,32,32,32
19,Austria,,225,225,225,225
20,Poland,,1485,1485,1485,1485
21,Portugal,,205,205,205,205
22,Romania,,823,823,823,823
23,Slovenia,,92,92,92,92
24,Slovakia,,188,188,188,188
25,Finland,,87,87,87,87
26,Sweden,,290,290,290,290
27,United Kingdom,,717,717,717,717
28,Iceland,,3,3,3,3
29,Liechtenstein,,3,3,3,3
30,Norway,,50,50,50,50
31,Switzerland,,66,66,66,66
