,Region,586,591,598,605,612
0,Belgium,,40,40,40,40
1,Bulgaria,,238,238,238,238
2,Czechia,,17,17,17,17
3,Denmark,,13,13,13,13
4,Germany,,153,153,153,153
5,Estonia,,6,6,6,6
6,Ireland,,18,18,18,18
7,Greece,,226,226,226,226
8,Spain,,864,864,864,864
9,France,,601,601,601,601
10,Croatia,,26,26,26,26
11,Italy,,328,328,328,328
12,Cyprus,,20,20,20,20
13,Latvia,,5,5,5,5
14,Lithuania,,51,51,51,51
15,Luxembourg,,0,0,0,0
16,Hungary,,11,11,11,11
17,Malta,,4,4,4,4
18,Netherlands,,47,47,47,47
19,Austria,,16,16,16,16
20,Poland,,24,24,24,24
21,Portugal,,81,81,81,81
22,Romania,,106,106,106,106
23,Slovenia,,10,10,10,10
24,Slovakia,,1,1,1,1
25,Finland,,9,9,9,9
26,Sweden,,17,17,17,17
27,United Kingdom,,785,785,785,785
28,Iceland,,2,2,2,2
29,Liechtenstein,,0,0,0,0
30,Norway,,3,3,3,3
31,Switzerland,,24,24,24,24
