,Region,593,598,605,612,619
0,Belgium,,37,37,37,37
1,Bulgaria,,378,378,378,378
2,Czechia,,5,5,5,5
3,Denmark,,13,13,13,13
4,Germany,,216,216,216,216
5,Estonia,,10,10,10,10
6,Ireland,,20,20,20,20
7,Greece,,299,299,299,299
8,Spain,,795,795,795,795
9,France,,521,521,521,521
10,Croatia,,38,38,38,38
11,Italy,,410,410,410,410
12,Cyprus,,16,16,16,16
13,Latvia,,11,11,11,11
14,Lithuania,,66,66,66,66
15,Luxembourg,,0,0,0,0
16,Hungary,,4,4,4,4
17,Malta,,2,2,2,2
18,Netherlands,,41,41,41,41
19,Austria,,13,13,13,13
20,Poland,,39,39,39,39
21,Portugal,,74,74,74,74
22,Romania,,169,169,169,169
23,Slovenia,,7,7,7,7
24,Slovakia,,1,1,1,1
25,Finland,,9,9,9,9
26,Sweden,,7,7,7,7
27,United Kingdom,,785,785,785,785
28,Iceland,,1,1,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,8,8,8,8
31,Switzerland,,46,46,46,46
