,Region,691,696,703,710,717
0,Belgium,,337,337,337,337
1,Bulgaria,,681,681,681,681
2,Czechia,,801,801,801,801
3,Denmark,,66,66,66,66
4,Germany,,2599,2599,2599,2599
5,Estonia,,33,33,33,33
6,Ireland,,81,81,81,81
7,Greece,,641,641,641,641
8,Spain,,222,222,222,222
9,France,,854,854,854,854
10,Croatia,,424,424,424,424
11,Italy,,613,613,613,613
12,Cyprus,,7,7,7,7
13,Latvia,,105,105,105,105
14,Lithuania,,131,131,131,131
15,Luxembourg,,10,10,10,10
16,Hungary,,1307,1307,1307,1307
17,Malta,,2,2,2,2
18,Netherlands,,432,432,432,432
19,Austria,,390,390,390,390
20,Poland,,2784,2784,2784,2784
21,Portugal,,131,131,131,131
22,Romania,,510,510,510,510
23,Slovenia,,104,104,104,104
24,Slovakia,,533,533,533,533
25,Finland,,61,61,61,61
26,Sweden,,21,21,21,21
27,United Kingdom,,836,836,836,836
28,Iceland,,0,0,0,0
29,Liechtenstein,,5,5,5,5
30,Norway,,43,43,43,43
31,Switzerland,,159,159,159,159
