,Region,614,619,626,633,640
0,Belgium,,57,57,57,57
1,Bulgaria,,464,464,464,464
2,Czechia,,23,23,23,23
3,Denmark,,15,15,15,15
4,Germany,,434,434,434,434
5,Estonia,,18,18,18,18
6,Ireland,,30,30,30,30
7,Greece,,222,222,222,222
8,Spain,,446,446,446,446
9,France,,297,297,297,297
10,Croatia,,87,87,87,87
11,Italy,,369,369,369,369
12,Cyprus,,18,18,18,18
13,Latvia,,42,42,42,42
14,Lithuania,,119,119,119,119
15,Luxembourg,,1,1,1,1
16,Hungary,,28,28,28,28
17,Malta,,4,4,4,4
18,Netherlands,,38,38,38,38
19,Austria,,72,72,72,72
20,Poland,,84,84,84,84
21,Portugal,,50,50,50,50
22,Romania,,774,774,774,774
23,Slovenia,,37,37,37,37
24,Slovakia,,27,27,27,27
25,Finland,,14,14,14,14
26,Sweden,,46,46,46,46
27,United Kingdom,,958,958,958,958
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,9,9,9,9
31,Switzerland,,44,44,44,44
