,Region,621,626,633,640,647
0,Belgium,,58,58,58,58
1,Bulgaria,,546,546,546,546
2,Czechia,,25,25,25,25
3,Denmark,,23,23,23,23
4,Germany,,393,393,393,393
5,Estonia,,17,17,17,17
6,Ireland,,40,40,40,40
7,Greece,,234,234,234,234
8,Spain,,234,234,234,234
9,France,,306,306,306,306
10,Croatia,,84,84,84,84
11,Italy,,345,345,345,345
12,Cyprus,,2,2,2,2
13,Latvia,,49,49,49,49
14,Lithuania,,145,145,145,145
15,Luxembourg,,0,0,0,0
16,Hungary,,48,48,48,48
17,Malta,,2,2,2,2
18,Netherlands,,32,32,32,32
19,Austria,,60,60,60,60
20,Poland,,118,118,118,118
21,Portugal,,34,34,34,34
22,Romania,,1164,1164,1164,1164
23,Slovenia,,38,38,38,38
24,Slovakia,,53,53,53,53
25,Finland,,12,12,12,12
26,Sweden,,47,47,47,47
27,United Kingdom,,805,805,805,805
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,11,11,11,11
31,Switzerland,,50,50,50,50
