,Region,817,822,829,836,843
0,Belgium,,168,168,168,168
1,Bulgaria,,90,90,90,90
2,Czechia,,100,100,100,100
3,Denmark,,100,100,100,100
4,Germany,,1227,1227,1227,1227
5,Estonia,,21,21,21,21
6,Ireland,,69,69,69,69
7,Greece,,461,461,461,461
8,Spain,,0,0,0,0
9,France,,866,866,866,866
10,Croatia,,50,50,50,50
11,Italy,,944,944,944,944
12,Cyprus,,13,13,13,13
13,Latvia,,36,36,36,36
14,Lithuania,,50,50,50,50
15,Luxembourg,,9,9,9,9
16,Hungary,,144,144,144,144
17,Malta,,14,14,14,14
18,Netherlands,,76,76,76,76
19,Austria,,199,199,199,199
20,Poland,,203,203,203,203
21,Portugal,,119,119,119,119
22,Romania,,133,133,133,133
23,Slovenia,,25,25,25,25
24,Slovakia,,172,172,172,172
25,Finland,,183,183,183,183
26,Sweden,,99,99,99,99
27,United Kingdom,,1637,1637,1637,1637
28,Iceland,,5,5,5,5
29,Liechtenstein,,0,0,0,0
30,Norway,,116,116,116,116
31,Switzerland,,40,40,40,40
