,Region,677,682,689,696,703
0,Belgium,,272,272,272,272
1,Bulgaria,,863,863,863,863
2,Czechia,,739,739,739,739
3,Denmark,,56,56,56,56
4,Germany,,1820,1820,1820,1820
5,Estonia,,61,61,61,61
6,Ireland,,43,43,43,43
7,Greece,,624,624,624,624
8,Spain,,145,145,145,145
9,France,,399,399,399,399
10,Croatia,,452,452,452,452
11,Italy,,496,496,496,496
12,Cyprus,,1,1,1,1
13,Latvia,,190,190,190,190
14,Lithuania,,178,178,178,178
15,Luxembourg,,4,4,4,4
16,Hungary,,1086,1086,1086,1086
17,Malta,,5,5,5,5
18,Netherlands,,317,317,317,317
19,Austria,,356,356,356,356
20,Poland,,2205,2205,2205,2205
21,Portugal,,95,95,95,95
22,Romania,,1331,1331,1331,1331
23,Slovenia,,121,121,121,121
24,Slovakia,,410,410,410,410
25,Finland,,60,60,60,60
26,Sweden,,35,35,35,35
27,United Kingdom,,858,858,858,858
28,Iceland,,1,1,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,51,51,51,51
31,Switzerland,,88,88,88,88
