,Region,747,752,759,766,773
0,Belgium,,270,270,270,270
1,Bulgaria,,607,607,607,607
2,Czechia,,242,242,242,242
3,Denmark,,146,146,146,146
4,Germany,,992,992,992,992
5,Estonia,,31,31,31,31
6,Ireland,,92,92,92,92
7,Greece,,724,724,724,724
8,Spain,,1074,1074,1074,1074
9,France,,1846,1846,1846,1846
10,Croatia,,347,347,347,347
11,Italy,,2628,2628,2628,2628
12,Cyprus,,11,11,11,11
13,Latvia,,83,83,83,83
14,Lithuania,,124,124,124,124
15,Luxembourg,,10,10,10,10
16,Hungary,,512,512,512,512
17,Malta,,20,20,20,20
18,Netherlands,,53,53,53,53
19,Austria,,137,137,137,137
20,Poland,,1440,1440,1440,1440
21,Portugal,,344,344,344,344
22,Romania,,628,628,628,628
23,Slovenia,,113,113,113,113
24,Slovakia,,142,142,142,142
25,Finland,,116,116,116,116
26,Sweden,,325,325,325,325
27,United Kingdom,,2630,2630,2630,2630
28,Iceland,,3,3,3,3
29,Liechtenstein,,1,1,1,1
30,Norway,,28,28,28,28
31,Switzerland,,102,102,102,102
