,Region,761,766,773,780,787
0,Belgium,,296,296,296,296
1,Bulgaria,,639,639,639,639
2,Czechia,,423,423,423,423
3,Denmark,,240,240,240,240
4,Germany,,1341,1341,1341,1341
5,Estonia,,52,52,52,52
6,Ireland,,126,126,126,126
7,Greece,,581,581,581,581
8,Spain,,2003,2003,2003,2003
9,France,,1837,1837,1837,1837
10,Croatia,,349,349,349,349
11,Italy,,2024,2024,2024,2024
12,Cyprus,,26,26,26,26
13,Latvia,,79,79,79,79
14,Lithuania,,146,146,146,146
15,Luxembourg,,14,14,14,14
16,Hungary,,706,706,706,706
17,Malta,,9,9,9,9
18,Netherlands,,86,86,86,86
19,Austria,,177,177,177,177
20,Poland,,1703,1703,1703,1703
21,Portugal,,304,304,304,304
22,Romania,,951,951,951,951
23,Slovenia,,110,110,110,110
24,Slovakia,,144,144,144,144
25,Finland,,107,107,107,107
26,Sweden,,351,351,351,351
27,United Kingdom,,989,989,989,989
28,Iceland,,4,4,4,4
29,Liechtenstein,,1,1,1,1
30,Norway,,35,35,35,35
31,Switzerland,,83,83,83,83
