,Region,810,815,822,829,836
0,Belgium,,171,171,171,171
1,Bulgaria,,127,127,127,127
2,Czechia,,165,165,165,165
3,Denmark,,140,140,140,140
4,Germany,,1728,1728,1728,1728
5,Estonia,,24,24,24,24
6,Ireland,,77,77,77,77
7,Greece,,453,453,453,453
8,Spain,,0,0,0,0
9,France,,746,746,746,746
10,Croatia,,83,83,83,83
11,Italy,,992,992,992,992
12,Cyprus,,35,35,35,35
13,Latvia,,39,39,39,39
14,Lithuania,,62,62,62,62
15,Luxembourg,,8,8,8,8
16,Hungary,,211,211,211,211
17,Malta,,20,20,20,20
18,Netherlands,,73,73,73,73
19,Austria,,251,251,251,251
20,Poland,,292,292,292,292
21,Portugal,,158,158,158,158
22,Romania,,119,119,119,119
23,Slovenia,,33,33,33,33
24,Slovakia,,157,157,157,157
25,Finland,,156,156,156,156
26,Sweden,,141,141,141,141
27,United Kingdom,,4189,4189,4189,4189
28,Iceland,,4,4,4,4
29,Liechtenstein,,0,0,0,0
30,Norway,,149,149,149,149
31,Switzerland,,35,35,35,35
