,Region,719,724,731,738,745
0,Belgium,,128,128,128,128
1,Bulgaria,,533,533,533,533
2,Czechia,,376,376,376,376
3,Denmark,,99,99,99,99
4,Germany,,1825,1825,1825,1825
5,Estonia,,16,16,16,16
6,Ireland,,40,40,40,40
7,Greece,,479,479,479,479
8,Spain,,529,529,529,529
9,France,,1471,1471,1471,1471
10,Croatia,,270,270,270,270
11,Italy,,1368,1368,1368,1368
12,Cyprus,,16,16,16,16
13,Latvia,,73,73,73,73
14,Lithuania,,121,121,121,121
15,Luxembourg,,7,7,7,7
16,Hungary,,594,594,594,594
17,Malta,,10,10,10,10
18,Netherlands,,122,122,122,122
19,Austria,,95,95,95,95
20,Poland,,2161,2161,2161,2161
21,Portugal,,53,53,53,53
22,Romania,,218,218,218,218
23,Slovenia,,53,53,53,53
24,Slovakia,,268,268,268,268
25,Finland,,74,74,74,74
26,Sweden,,67,67,67,67
27,United Kingdom,,1279,1279,1279,1279
28,Iceland,,2,2,2,2
29,Liechtenstein,,2,2,2,2
30,Norway,,45,45,45,45
31,Switzerland,,117,117,117,117
