,State,340,346,353,360,367
0,Washington,236719,14366,14768,15236,16004
1,Illinois,937909,36151,37579,39984,46968
2,California,2156389,297181,275303,234634,168586
3,Arizona,494337,45698,44859,41410,37586
4,Massachusetts,352736,29098,29488,27561,26090
5,Wisconsin,508580,14955,19325,25395,29871
6,Texas,1690986,97726,109641,115930,124737
7,Nebraska,161974,5856,7090,8360,11181
8,Utah,264874,15279,15444,16368,16885
9,Oregon,109725,6385,6643,6669,6486
10,Florida,1271979,78668,87139,94147,100852
11,New York,922145,76662,84976,86099,85035
12,Rhode Island,82066,3311,3231,3185,3029
13,Georgia,632299,54254,59287,61539,63388
14,New Hampshire,40809,4059,4293,4159,4119
15,North Carolina,516828,43823,46122,47369,47512
16,New Jersey,461221,27830,30076,31068,33485
17,Colorado,325018,14481,12055,10248,12016
18,Maryland,267198,15524,18002,18852,20808
19,Nevada,217509,13225,12503,11653,9590
20,Tennessee,564080,49675,45893,41381,38512
21,Hawaii,21350,1416,1397,1485,1691
22,Indiana,493841,32196,32986,32214,34204
23,Kentucky,257062,13842,13591,13827,14261
24,Minnesota,409061,10786,11909,15356,18746
25,Oklahoma,279139,20251,19343,18296,19491
26,Pennsylvania,613272,46939,46226,40572,39185
27,South Carolina,296179,22014,24921,26724,26429
28,District of Columbia,28202,1245,901,600,484
29,Kansas,212989,10021,10777,11439,12611
30,Missouri,391946,21441,27612,31896,36293
31,Vermont,7029,779,1122,1290,1591
32,Virginia,333576,27677,30448,30861,32642
33,Connecticut,172743,7641,8243,7570,8820
34,Iowa,275299,8288,10854,13966,18341
35,Louisiana,299722,15998,18539,19693,22903
36,Ohio,670525,45267,45108,43982,45073
37,Michigan,516326,16397,18240,20525,24745
38,South Dakota,97390,2434,3403,4656,6337
39,Arkansas,214877,13858,14164,13866,16322
40,Delaware,55057,4126,4221,4115,3808
41,Mississippi,206388,13236,14117,15088,17432
42,New Mexico,137968,6683,5711,5322,4979
43,North Dakota,91464,1748,2783,4246,5983
44,Wyoming,43200,1557,1918,2367,2848
45,Alaska,45781,1446,1590,1846,2205
46,Maine,21880,2776,3319,3436,4176
47,Alabama,345628,24061,25604,26570,28221
48,Idaho,136215,6465,6928,7449,8662
49,Montana,79780,2470,3199,4177,5397
50,Puerto Rico,73227,NaN,NaN,NaN,NaN
51,Virgin Islands,1979,NaN,NaN,NaN,NaN
52,Guam,7266,NaN,NaN,NaN,NaN
53,West Virginia,80710,8366,8324,7814,8038
54,Northern Mariana Islands,122,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
