,State,803,808,815,822,829
0,Washington,NaN,68,58,56,55
1,Illinois,NaN,87,80,74,63
2,California,NaN,374,298,216,179
3,Arizona,NaN,318,312,260,290
4,Massachusetts,NaN,37,28,25,23
5,Wisconsin,NaN,104,90,80,73
6,Texas,NaN,370,368,344,324
7,Nebraska,NaN,36,37,24,24
8,Utah,NaN,38,23,25,21
9,Oregon,NaN,72,64,54,47
10,Florida,NaN,252,203,160,152
11,New York,NaN,66,52,45,55
12,Rhode Island,NaN,21,23,14,13
13,Georgia,NaN,237,212,188,176
14,New Hampshire,NaN,9,8,8,7
15,North Carolina,NaN,55,46,42,41
16,New Jersey,NaN,33,27,24,24
17,Colorado,NaN,34,25,22,24
18,Maryland,NaN,23,22,21,10
19,Nevada,NaN,47,37,31,26
20,Tennessee,NaN,82,77,69,63
21,Hawaii,NaN,7,6,6,6
22,Indiana,NaN,87,79,73,67
23,Kentucky,NaN,204,183,142,130
24,Minnesota,NaN,52,43,36,36
25,Oklahoma,NaN,96,44,46,41
26,Pennsylvania,NaN,98,78,73,68
27,South Carolina,NaN,74,66,60,56
28,District of Columbia,NaN,3,2,2,2
29,Kansas,NaN,78,83,67,71
30,Missouri,NaN,96,74,71,72
31,Vermont,NaN,3,3,3,3
32,Virginia,NaN,93,61,60,59
33,Connecticut,NaN,24,18,20,19
34,Iowa,NaN,42,32,25,22
35,Louisiana,NaN,54,52,44,50
36,Ohio,NaN,17,11,23,20
37,Michigan,NaN,129,109,101,94
38,South Dakota,NaN,3,3,1,1
39,Arkansas,NaN,62,47,43,42
40,Delaware,NaN,15,20,21,20
41,Mississippi,NaN,22,14,15,18
42,New Mexico,NaN,48,42,35,33
43,North Dakota,NaN,1,1,0,1
44,Wyoming,NaN,8,8,5,3
45,Alaska,NaN,8,6,7,6
46,Maine,NaN,12,9,7,7
47,Alabama,NaN,89,69,63,60
48,Idaho,NaN,14,9,6,8
49,Montana,NaN,7,5,4,5
50,Puerto Rico,NaN,12,11,11,11
51,Virgin Islands,NaN,1,1,1,1
52,Guam,NaN,7,7,6,6
53,West Virginia,NaN,70,49,35,32
54,Northern Mariana Islands,NaN,1,0,0,0
55,American Samoa,NaN,3,3,3,3
