,State,809,815,822,829,836,843,850,857
0,Washington,NaN,9715,10804,14297,22205,37936,62916,90378
1,Illinois,NaN,11806,14223,19307,28220,41026,55348,64908
2,California,NaN,21801,22151,23549,25902,28813,33693,41523
3,Arizona,NaN,7478,8064,8983,10384,12197,14567,17719
4,Massachusetts,NaN,7887,10145,13473,17285,19520,18230,14713
5,Wisconsin,NaN,5234,6953,10103,15777,25839,42437,65346
6,Texas,NaN,34077,34047,35720,39062,45095,55928,74602
7,Nebraska,NaN,472,708,1180,2133,4090,8047,15388
8,Utah,NaN,935,1345,2077,3361,5489,8795,13135
9,Oregon,NaN,2546,3251,4428,6315,9301,13889,20731
10,Florida,NaN,29291,44834,65480,82117,83072,73366,62616
11,New York,NaN,3479,11392,71824,54671,50534,114681,188894
12,Rhode Island,NaN,25,39,68,71,198,419,858
13,Georgia,NaN,5027,6057,7453,9159,10841,11988,12272
14,New Hampshire,NaN,0,0,0,0,0,0,0
15,North Carolina,NaN,4028,4521,5420,6826,8957,12267,17397
16,New Jersey,NaN,11887,12638,13224,13107,12107,10542,8729
17,Colorado,NaN,145,174,528,739,2376,6468,11473
18,Maryland,NaN,2531,2170,1935,1863,1900,2031,2250
19,Nevada,NaN,0,0,0,0,0,0,0
20,Tennessee,NaN,1996,2697,3970,6276,10461,17757,28741
21,Hawaii,NaN,1340,1653,2227,3226,4944,7824,12378
22,Indiana,NaN,963,1661,3122,3856,3840,3331,2519
23,Kentucky,NaN,3061,4222,6944,12513,20989,27351,27498
24,Minnesota,NaN,3905,5419,8398,13348,19019,22213,21777
25,Oklahoma,NaN,2721,2888,3298,4025,5217,7123,10125
26,Pennsylvania,NaN,673,1241,8664,9999,5061,2069,1622
27,South Carolina,NaN,0,0,0,0,0,0,0
28,District of Columbia,NaN,762,827,908,1005,1122,1263,1438
29,Kansas,NaN,966,1494,2422,3878,5689,6990,7020
30,Missouri,NaN,1448,1667,2016,2545,3336,4514,6264
31,Vermont,NaN,1569,2390,3818,4904,5512,6272,6884
32,Virginia,NaN,6795,7380,7720,7657,7160,6450,5503
33,Connecticut,NaN,20710,3181,4170,5008,5749,5844,5394
34,Iowa,NaN,493,1648,3472,4476,6220,5031,3233
35,Louisiana,NaN,925,1208,1714,2587,4078,6569,10540
36,Ohio,NaN,4684,6041,8020,10594,13395,15628,16264
37,Michigan,NaN,4237,4894,6034,7855,10693,15127,22027
38,South Dakota,NaN,124,116,115,121,135,159,196
39,Arkansas,NaN,553,580,640,737,882,1084,1360
40,Delaware,NaN,85,99,127,180,278,461,785
41,Mississippi,NaN,1205,1472,1902,2570,3616,5249,7788
42,New Mexico,NaN,1108,1426,1973,2899,4446,6993,11141
43,North Dakota,NaN,254,287,334,397,481,593,742
44,Wyoming,NaN,96,90,90,95,108,130,161
45,Alaska,NaN,1049,1083,1157,1267,1413,1589,1785
46,Maine,NaN,0,0,0,0,0,0,0
47,Alabama,NaN,1180,1886,3437,5101,5703,5610,4228
48,Idaho,NaN,0,0,0,0,0,0,0
49,Montana,NaN,232,262,323,428,599,871,1290
50,Puerto Rico,NaN,5149,6867,9663,13916,19507,25458,29872
51,Virgin Islands,NaN,131,185,264,381,552,799,1150
52,Guam,NaN,147,99,71,55,46,41,39
53,West Virginia,NaN,558,646,862,1260,1907,2807,3766
54,Northern Mariana Islands,NaN,8,6,5,0,0,0,0
55,American Samoa,NaN,929,663,458,316,221,157,116
