,State,606,612,619,626,633,640,647,654
0,Washington,NaN,22042,21382,20557,19656,18979,18595,18452
1,Illinois,NaN,22320,20626,18886,17186,15683,14506,13503
2,California,NaN,67411,86371,131720,219968,367950,566675,763767
3,Arizona,NaN,17411,16339,15261,14116,12866,11526,10076
4,Massachusetts,NaN,15199,17465,20397,24257,29809,37930,49455
5,Wisconsin,NaN,20246,23543,27089,30419,33006,34439,34527
6,Texas,NaN,100610,88626,76515,64953,54349,45017,36777
7,Nebraska,NaN,4349,3921,3522,3132,2753,2388,2037
8,Utah,NaN,10977,10885,10721,10388,9820,9057,8095
9,Oregon,NaN,12326,11760,11208,10679,10269,9994,9802
10,Florida,NaN,59395,45309,34127,25606,19406,14935,11660
11,New York,NaN,34739,35149,35732,36916,38887,42040,46318
12,Rhode Island,NaN,2831,3188,3643,4197,4924,5901,7117
13,Georgia,NaN,33086,25409,18816,13541,9446,6414,4237
14,New Hampshire,NaN,3466,4015,4445,4915,5463,6145,6945
15,North Carolina,NaN,50986,49743,46279,40965,34452,27616,21089
16,New Jersey,NaN,16126,16640,17084,17526,17905,18274,18506
17,Colorado,NaN,14023,14515,15034,15563,16255,17200,18345
18,Maryland,NaN,8740,9750,11158,12938,15028,17146,18813
19,Nevada,NaN,8131,8005,7709,7253,6671,6012,5288
20,Tennessee,NaN,50550,45726,39672,33123,26598,20681,15557
21,Hawaii,NaN,3202,2735,2370,2081,1918,1901,2015
22,Indiana,NaN,23910,22346,20516,18512,16259,13884,11472
23,Kentucky,NaN,26897,24781,21997,18995,15952,13126,10544
24,Minnesota,NaN,15920,18121,20327,22450,24233,25545,26042
25,Oklahoma,NaN,13065,11397,9785,8278,6949,5804,4824
26,Pennsylvania,NaN,37157,44344,52865,58989,60200,57491,54629
27,South Carolina,NaN,32665,30031,26549,22664,18667,14881,11468
28,District of Columbia,NaN,1967,2653,3935,6427,11657,22308,36376
29,Kansas,NaN,9104,8275,7329,6334,5341,4394,3526
30,Missouri,NaN,14966,14452,13722,12805,11677,10353,8880
31,Vermont,NaN,1702,2194,3014,4369,6839,11399,19059
32,Virginia,NaN,22874,23006,22985,23010,23062,23390,23734
33,Connecticut,NaN,6047,7119,8540,10434,13238,17676,24442
34,Iowa,NaN,13917,15875,17335,17903,17216,15482,13044
35,Louisiana,NaN,10635,8269,6211,4546,3235,2229,1476
36,Ohio,NaN,50770,51903,51491,48973,44395,37806,30280
37,Michigan,NaN,22277,24322,25850,26827,26915,26132,24433
38,South Dakota,NaN,3239,3336,3449,3470,3323,2992,2530
39,Arkansas,NaN,8753,7303,5903,4677,3623,2749,2040
40,Delaware,NaN,3348,3541,3713,3876,4039,4212,4355
41,Mississippi,NaN,10061,7930,6007,4397,3101,2108,1366
42,New Mexico,NaN,4556,4468,4442,4478,4663,5070,5692
43,North Dakota,NaN,3242,3390,3516,3578,3517,3305,2958
44,Wyoming,NaN,3052,2753,2443,2101,1720,1345,1005
45,Alaska,NaN,5443,5656,5726,5598,5273,4779,4170
46,Maine,NaN,3835,4558,5434,6498,7911,9841,12417
47,Alabama,NaN,19026,15492,12260,9461,7168,5332,3903
48,Idaho,NaN,8562,8573,8441,8137,7603,6809,5827
49,Montana,NaN,6853,7912,8837,9563,9779,9423,8502
50,Puerto Rico,NaN,1620,1201,900,681,533,435,367
51,Virgin Islands,NaN,188,163,137,111,87,65,47
52,Guam,NaN,1102,1054,992,905,820,763,729
53,West Virginia,NaN,13870,13973,13537,12549,11125,9442,7662
54,Northern Mariana Islands,NaN,7,7,7,6,6,5,5
55,American Samoa,NaN,0,0,0,0,0,0,0
