,State,341,346,353,360,367
0,Washington,3195,95,98,109,125
1,Illinois,17470,883,862,927,951
2,California,24419,1683,1694,1685,1686
3,Arizona,8469,497,508,495,473
4,Massachusetts,12158,364,359,367,353
5,Wisconsin,5060,291,289,285,253
6,Texas,27038,1199,1238,1267,1300
7,Nebraska,1587,83,83,98,119
8,Utah,1219,65,61,70,65
9,Oregon,1433,74,74,76,53
10,Florida,21308,671,667,667,681
11,New York,37548,967,970,974,973
12,Rhode Island,1742,70,70,66,71
13,Georgia,10696,312,329,317,325
14,New Hampshire,715,51,47,47,47
15,North Carolina,6561,329,348,332,328
16,New Jersey,18651,440,453,443,442
17,Colorado,4631,222,201,195,184
18,Maryland,5740,268,282,289,274
19,Nevada,2971,199,194,181,191
20,Tennessee,6588,497,511,509,498
21,Hawaii,285,3,5,4,5
22,Indiana,7886,474,444,445,423
23,Kentucky,2563,151,147,169,150
24,Minnesota,5219,344,333,331,337
25,Oklahoma,2383,171,169,161,172
26,Pennsylvania,15055,1061,1080,1086,1046
27,South Carolina,5173,230,230,216,236
28,District of Columbia,771,32,30,30,28
29,Kansas,2544,157,145,128,137
30,Missouri,5477,426,425,426,419
31,Vermont,129,13,14,14,15
32,Virginia,4861,183,189,199,179
33,Connecticut,5904,211,209,206,207
34,Iowa,3744,215,224,200,148
35,Louisiana,7336,277,288,289,282
36,Ohio,8571,453,433,413,381
37,Michigan,12754,626,609,632,691
38,South Dakota,1446,95,94,95,94
39,Arkansas,3537,248,245,257,255
40,Delaware,898,39,37,40,38
41,Mississippi,4634,178,174,191,179
42,New Mexico,2382,166,159,173,155
43,North Dakota,1270,22,20,11,13
44,Wyoming,405,22,23,22,19
45,Alaska,200,19,23,20,14
46,Maine,326,27,29,29,27
47,Alabama,4712,312,311,307,327
48,Idaho,1377,80,84,79,99
49,Montana,927,54,48,52,59
50,Puerto Rico,1456,89,92,87,85
51,Virgin Islands,23,0,0,0,0
52,Guam,121,2,3,2,1
53,West Virginia,1263,125,124,125,123
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
