,State,270,276,283,290,297
0,Washington,2239,51,50,50,51
1,Illinois,9474,230,228,230,233
2,California,16979,383,374,380,380
3,Arizona,5827,70,64,66,70
4,Massachusetts,9737,135,141,135,141
5,Wisconsin,1574,114,107,117,110
6,Texas,17465,504,466,486,463
7,Nebraska,548,25,27,25,24
8,Utah,543,30,31,32,32
9,Oregon,620,19,19,18,18
10,Florida,15967,718,738,709,710
11,New York,33357,58,53,50,54
12,Rhode Island,1152,22,23,21,23
13,Georgia,7638,215,207,208,196
14,New Hampshire,466,9,10,10,11
15,North Carolina,3934,164,160,157,148
16,New Jersey,16211,32,33,34,35
17,Colorado,2176,64,63,68,66
18,Maryland,4037,39,39,39,36
19,Nevada,1710,47,48,43,46
20,Tennessee,2909,144,143,139,141
21,Hawaii,187,18,19,19,15
22,Indiana,3937,135,136,134,134
23,Kentucky,1318,63,62,62,60
24,Minnesota,2287,87,90,90,87
25,Oklahoma,1171,68,63,62,67
26,Pennsylvania,8465,119,127,135,126
27,South Carolina,3650,86,84,85,84
28,District of Columbia,641,5,5,4,4
29,Kansas,859,85,87,91,89
30,Missouri,2592,141,152,190,204
31,Vermont,58,0,0,0,0
32,Virginia,3433,78,79,78,70
33,Connecticut,4542,12,12,11,12
34,Iowa,1532,70,71,70,68
35,Louisiana,5750,92,92,93,94
36,Ohio,5067,85,76,82,87
37,Michigan,7340,120,120,118,119
38,South Dakota,323,28,30,30,27
39,Arkansas,1704,123,111,112,103
40,Delaware,665,11,10,11,10
41,Mississippi,3171,75,73,74,72
42,New Mexico,934,22,22,22,22
43,North Dakota,404,65,65,66,69
44,Wyoming,57,3,3,3,2
45,Alaska,67,7,7,7,8
46,Maine,146,2,2,2,2
47,Alabama,2788,128,128,127,132
48,Idaho,528,23,22,21,22
49,Montana,241,28,29,29,29
50,Puerto Rico,766,31,32,32,35
51,Virgin Islands,21,0,0,0,0
52,Guam,63,5,5,5,5
53,West Virginia,402,14,12,13,13
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
