,State,332,339,346,353,360
0,Washington,3104,125,127,138,137
1,Illinois,16326,1096,1045,1042,925
2,California,22599,1558,2068,2342,2742
3,Arizona,7937,460,536,576,629
4,Massachusetts,11657,437,514,545,632
5,Wisconsin,4722,361,303,276,242
6,Texas,25920,1455,1452,1441,1507
7,Nebraska,1475,160,150,151,137
8,Utah,1148,93,90,87,90
9,Oregon,1340,151,147,145,154
10,Florida,20473,770,790,814,829
11,New York,36318,619,696,818,807
12,Rhode Island,1754,91,92,105,93
13,Georgia,10381,438,487,487,596
14,New Hampshire,650,55,69,83,99
15,North Carolina,6184,342,405,466,525
16,New Jersey,18173,422,426,429,447
17,Colorado,4339,321,321,329,307
18,Maryland,5412,287,302,320,344
19,Nevada,2749,239,249,276,262
20,Tennessee,5960,542,577,609,677
21,Hawaii,281,12,14,15,23
22,Indiana,8294,619,603,605,586
23,Kentucky,2371,146,149,157,162
24,Minnesota,4839,433,364,327,253
25,Oklahoma,2189,158,152,153,146
26,Pennsylvania,13754,1372,1594,1816,1957
27,South Carolina,4895,205,244,270,309
28,District of Columbia,730,20,26,29,38
29,Kansas,2341,268,269,267,255
30,Missouri,5077,306,285,271,246
31,Vermont,108,18,22,25,35
32,Virginia,4643,268,271,312,268
33,Connecticut,5581,251,246,238,246
34,Iowa,3532,161,180,277,183
35,Louisiana,6994,217,216,214,215
36,Ohio,11453,638,636,679,668
37,Michigan,12074,801,725,684,585
38,South Dakota,1350,155,141,136,105
39,Arkansas,3191,270,274,268,294
40,Delaware,952,39,46,55,61
41,Mississippi,4390,309,350,384,437
42,New Mexico,2155,179,165,160,143
43,North Dakota,1231,73,58,48,35
44,Wyoming,351,36,32,29,30
45,Alaska,184,22,27,37,40
46,Maine,292,34,44,54,71
47,Alabama,4389,322,339,353,381
48,Idaho,1275,134,141,161,162
49,Montana,864,70,63,56,56
50,Puerto Rico,1342,85,89,95,106
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,119,0,2,3,9
53,West Virginia,1122,149,156,159,177
54,Northern Mariana Islands,2,0,2,3,9
55,American Samoa,0,0,2,3,9
