,State,410,416,423,430,437,444,451,458
0,Washington,5041,128,114,102,91,81,72,64
1,Illinois,23015,201,176,157,141,126,114,102
2,California,54220,1122,826,608,448,330,243,179
3,Arizona,16328,233,158,108,73,50,34,23
4,Massachusetts,16417,243,209,181,158,137,119,104
5,Wisconsin,7106,54,46,40,35,32,29,26
6,Texas,45315,319,172,89,45,23,11,6
7,Nebraska,2113,23,21,20,19,18,18,17
8,Utah,1976,22,17,13,10,8,6,5
9,Oregon,2296,32,28,24,21,19,17,15
10,Florida,31683,974,951,930,909,889,869,850
11,New York,48335,646,609,588,575,566,558,550
12,Rhode Island,2541,30,21,14,10,6,4,3
13,Georgia,17906,658,609,564,523,484,449,416
14,New Hampshire,1184,20,16,12,10,8,6,5
15,North Carolina,11502,224,169,125,93,68,50,37
16,New Jersey,23574,303,271,243,219,197,178,160
17,Colorado,5990,57,56,57,58,60,62,63
18,Maryland,7955,90,73,59,49,40,32,27
19,Nevada,5037,70,51,38,28,20,15,11
20,Tennessee,11547,174,135,104,80,62,48,37
21,Hawaii,444,0,0,0,0,0,0,0
22,Indiana,12737,156,125,102,84,70,59,49
23,Kentucky,4819,98,77,60,47,36,28,22
24,Minnesota,6618,29,22,17,12,9,7,5
25,Oklahoma,4534,77,53,35,23,14,9,6
26,Pennsylvania,24334,234,185,143,109,82,62,47
27,South Carolina,8754,212,191,173,159,146,134,123
28,District of Columbia,1030,12,10,8,7,5,4,4
29,Kansas,4768,209,200,193,187,182,177,172
30,Missouri,8506,156,126,105,90,77,66,57
31,Vermont,208,5,4,4,3,3,2,2
32,Virginia,9596,241,181,132,94,66,46,33
33,Connecticut,7704,97,86,76,68,60,54,48
34,Iowa,5558,128,105,86,70,57,47,38
35,Louisiana,9748,55,37,25,17,11,8,5
36,Ohio,17501,105,83,66,52,41,32,25
37,Michigan,16658,181,183,185,188,190,193,196
38,South Dakota,1900,23,23,23,24,24,25,26
39,Arkansas,5319,35,21,12,6,3,2,1
40,Delaware,1473,9,8,7,6,5,4,4
41,Mississippi,6808,35,21,13,8,5,3,2
42,New Mexico,3808,59,53,49,45,41,38,35
43,North Dakota,1479,1,0,0,0,0,0,0
44,Wyoming,682,4,2,1,1,0,0,0
45,Alaska,305,3,3,3,3,3,3,3
46,Maine,706,8,6,5,4,3,2,2
47,Alabama,10148,204,143,97,63,41,26,17
48,Idaho,1879,15,13,12,12,11,10,10
49,Montana,1381,5,4,3,3,2,2,1
50,Puerto Rico,2059,27,22,17,14,11,9,7
51,Virgin Islands,25,0,0,0,0,0,0,0
52,Guam,133,0,0,0,0,0,0,0
53,West Virginia,2325,36,30,24,20,17,14,11
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
