,State,459,465,472,479,486
0,Washington,NaN,70,77,84,91
1,Illinois,NaN,137,129,117,105
2,California,NaN,407,404,401,398
3,Arizona,NaN,80,97,119,147
4,Massachusetts,NaN,18,13,10,7
5,Wisconsin,NaN,36,37,37,36
6,Texas,NaN,276,280,285,292
7,Nebraska,NaN,13,12,10,8
8,Utah,NaN,10,10,11,11
9,Oregon,NaN,29,38,49,65
10,Florida,NaN,424,451,479,510
11,New York,NaN,354,298,236,176
12,Rhode Island,NaN,7,7,7,7
13,Georgia,NaN,298,342,408,498
14,New Hampshire,NaN,9,9,8,6
15,North Carolina,NaN,132,140,149,158
16,New Jersey,NaN,207,175,141,110
17,Colorado,NaN,52,57,63,69
18,Maryland,NaN,85,73,60,48
19,Nevada,NaN,49,56,64,75
20,Tennessee,NaN,88,100,117,141
21,Hawaii,NaN,1,1,1,0
22,Indiana,NaN,78,85,92,98
23,Kentucky,NaN,0,0,0,0
24,Minnesota,NaN,58,58,56,51
25,Oklahoma,NaN,573,533,501,474
26,Pennsylvania,NaN,304,300,280,249
27,South Carolina,NaN,62,59,55,50
28,District of Columbia,NaN,12,11,11,10
29,Kansas,NaN,32,37,44,52
30,Missouri,NaN,50,33,17,6
31,Vermont,NaN,6,5,4,3
32,Virginia,NaN,79,75,68,59
33,Connecticut,NaN,24,16,10,6
34,Iowa,NaN,37,35,31,27
35,Louisiana,NaN,51,61,73,89
36,Ohio,NaN,0,0,0,0
37,Michigan,NaN,340,257,183,126
38,South Dakota,NaN,5,5,5,4
39,Arkansas,NaN,16,19,26,37
40,Delaware,NaN,13,14,14,15
41,Mississippi,NaN,52,62,75,91
42,New Mexico,NaN,25,29,32,37
43,North Dakota,NaN,7,7,6,5
44,Wyoming,NaN,3,3,3,3
45,Alaska,NaN,13,12,12,11
46,Maine,NaN,17,21,25,31
47,Alabama,NaN,86,106,147,218
48,Idaho,NaN,18,16,14,11
49,Montana,NaN,37,35,31,28
50,Puerto Rico,NaN,84,107,137,175
51,Virgin Islands,NaN,0,0,0,0
52,Guam,NaN,0,0,0,1
53,West Virginia,NaN,14,13,12,10
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
