,State,271,276,283,290,297
0,Washington,2258,51,56,57,58
1,Illinois,9496,237,246,252,258
2,California,16982,434,445,464,489
3,Arizona,5830,93,122,155,189
4,Massachusetts,9753,116,119,123,121
5,Wisconsin,1600,93,73,57,46
6,Texas,17481,578,597,623,648
7,Nebraska,554,19,20,20,20
8,Utah,546,26,24,21,18
9,Oregon,627,23,21,22,22
10,Florida,16021,643,647,634,637
11,New York,33366,113,135,144,152
12,Rhode Island,1159,16,19,21,20
13,Georgia,7657,215,226,236,243
14,New Hampshire,468,12,14,14,15
15,North Carolina,3939,162,155,154,155
16,New Jersey,16214,194,213,236,257
17,Colorado,2180,41,47,50,41
18,Maryland,4041,40,43,46,46
19,Nevada,1712,42,46,52,55
20,Tennessee,2922,188,184,182,185
21,Hawaii,187,17,15,16,16
22,Indiana,3960,110,111,111,110
23,Kentucky,1326,45,49,45,45
24,Minnesota,2292,75,75,73,70
25,Oklahoma,1173,56,54,53,53
26,Pennsylvania,8475,135,145,148,150
27,South Carolina,3661,109,114,119,128
28,District of Columbia,641,NaN,NaN,NaN,NaN
29,Kansas,870,86,89,105,113
30,Missouri,2600,127,146,131,116
31,Vermont,58,0,0,0,0
32,Virginia,3457,106,113,107,109
33,Connecticut,4554,13,13,13,12
34,Iowa,1548,69,62,54,47
35,Louisiana,5766,120,131,142,152
36,Ohio,5075,122,121,121,144
37,Michigan,7363,97,95,94,90
38,South Dakota,323,33,35,34,34
39,Arkansas,1714,147,122,126,130
40,Delaware,666,18,18,19,19
41,Mississippi,3171,92,89,95,103
42,New Mexico,935,24,25,27,29
43,North Dakota,408,92,118,150,202
44,Wyoming,57,2,2,2,2
45,Alaska,67,3,4,3,3
46,Maine,146,3,3,3,3
47,Alabama,2789,104,110,112,109
48,Idaho,531,21,21,21,21
49,Montana,241,21,21,21,23
50,Puerto Rico,768,NaN,NaN,NaN,NaN
51,Virgin Islands,21,NaN,NaN,NaN,NaN
52,Guam,66,NaN,NaN,NaN,NaN
53,West Virginia,402,17,15,16,15
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
