,State,250,255,262,269,276
0,Washington,2100,60,63,62,63
1,Illinois,8858,198,206,216,227
2,California,15633,620,619,606,613
3,Arizona,5624,209,225,242,249
4,Massachusetts,9415,130,137,142,146
5,Wisconsin,1283,42,43,43,43
6,Texas,15807,704,701,706,710
7,Nebraska,472,18,18,18,18
8,Utah,453,15,16,17,18
9,Oregon,547,20,18,19,19
10,Florida,14037,735,733,730,712
11,New York,33140,248,274,288,301
12,Rhode Island,1110,25,27,28,29
13,Georgia,6961,287,291,285,276
14,New Hampshire,439,9,10,11,12
15,North Carolina,3445,168,168,163,164
16,New Jersey,16107,321,333,350,364
17,Colorado,2044,36,37,38,38
18,Maryland,3938,51,55,58,60
19,Nevada,1585,59,57,57,56
20,Tennessee,2389,156,159,152,160
21,Hawaii,132,9,9,8,6
22,Indiana,3591,99,101,102,103
23,Kentucky,1162,42,42,40,41
24,Minnesota,2067,57,60,61,63
25,Oklahoma,1007,44,43,40,41
26,Pennsylvania,8088,159,178,184,189
27,South Carolina,3337,137,142,139,143
28,District of Columbia,624,NaN,NaN,NaN,NaN
29,Kansas,644,30,29,25,26
30,Missouri,2057,93,90,137,86
31,Vermont,58,0,0,0,0
32,Virginia,3170,115,127,135,110
33,Connecticut,4503,27,29,31,33
34,Iowa,1324,47,47,49,49
35,Louisiana,5480,148,152,155,162
36,Ohio,4746,164,173,166,169
37,Michigan,7051,116,118,119,121
38,South Dakota,218,9,8,8,8
39,Arkansas,1329,127,136,109,165
40,Delaware,634,20,20,21,21
41,Mississippi,2921,113,118,118,120
42,New Mexico,873,32,32,33,34
43,North Dakota,234,28,34,39,49
44,Wyoming,50,2,1,2,2
45,Alaska,56,2,2,2,2
46,Maine,140,3,3,3,3
47,Alabama,2501,97,102,100,103
48,Idaho,460,20,20,19,19
49,Montana,174,12,12,13,12
50,Puerto Rico,648,NaN,NaN,NaN,NaN
51,Virgin Islands,20,NaN,NaN,NaN,NaN
52,Guam,39,NaN,NaN,NaN,NaN
53,West Virginia,342,21,22,20,20
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
