,Region,509,514,521,528,535
0,Belgium,,11364,11850,12509,0
1,Bulgaria,,674,311,0,310
2,Czechia,,1845,0,0,0
3,Denmark,,6073,5043,5014,5265
4,Germany,,31696,0,0,0
5,Estonia,,814,1,0,1
6,Ireland,,2410,4462,5045,4659
7,Greece,,4613,7737,8001,8567
8,Spain,,48018,54540,47268,69100
9,France,,10449,52645,0,52136
10,Croatia,,425,119,0,0
11,Italy,,9762,98,0,0
12,Cyprus,,403,273,229,188
13,Latvia,,1134,0,0,0
14,Lithuania,,532,0,0,0
15,Luxembourg,,462,6,0,755
16,Hungary,,1003,0,0,0
17,Malta,,9,12,26,0
18,Netherlands,,12489,16806,0,0
19,Austria,,3858,3349,2935,2799
20,Poland,,5002,2980,0,2970
21,Portugal,,6760,3880,3727,3807
22,Romania,,511,0,0,0
23,Slovenia,,642,151,0,0
24,Slovakia,,787,681,364,276
25,Finland,,1149,785,417,320
26,Sweden,,4518,0,0,0
27,United Kingdom,,49835,53830,54839,59964
28,Iceland,,0,0,0,0
29,Liechtenstein,,8,11,4,4
30,Norway,,1925,1939,1943,2110
31,Switzerland,,5642,2292,163,0
