,Region,782,787,794,801,808
0,Belgium,,35481,40207,31147,27967
1,Bulgaria,,12687,12023,789,781
2,Czechia,,48922,46909,43424,7856
3,Denmark,,81132,47417,38915,307
4,Germany,,1398943,1404592,1405167,1397680
5,Estonia,,17871,14235,11810,11530
6,Ireland,,26622,27047,26496,26387
7,Greece,,125140,128703,127717,126688
8,Spain,,125730,125314,125598,126259
9,France,,276490,227127,205085,179454
10,Croatia,,9597,1604,1596,1579
11,Italy,,338547,214257,203492,167703
12,Cyprus,,17695,17881,15660,15659
13,Latvia,,45565,45022,43597,43444
14,Lithuania,,27762,24830,22031,19491
15,Luxembourg,,5073,5624,3250,2655
16,Hungary,,17049,17502,15462,16260
17,Malta,,812,699,685,904
18,Netherlands,,259264,290515,468987,480753
19,Austria,,291540,293848,283162,281004
20,Poland,,76006,74667,69174,67918
21,Portugal,,47026,41414,37020,33516
22,Romania,,30319,699,321,141
23,Slovenia,,13076,11150,4054,8727
24,Slovakia,,78708,59149,55038,50922
25,Finland,,42686,49787,63265,41576
26,Sweden,,10831,10769,13316,15938
27,United Kingdom,,421792,435070,259058,230144
28,Iceland,,18202,18178,17888,18421
29,Liechtenstein,,1202,1220,1241,1212
30,Norway,,45901,29149,20342,15745
31,Switzerland,,151250,154654,185331,187664
