,Region,719,724,731,738,745
0,Belgium,,108746,94204,130123,129463
1,Bulgaria,,21780,23493,22022,0
2,Czechia,,42029,40961,41513,41565
3,Denmark,,138279,138467,6025,0
4,Germany,,349783,214277,232074,343024
5,Estonia,,9482,9394,9374,0
6,Ireland,,147006,140965,0,0
7,Greece,,253963,253690,0,0
8,Spain,,889423,0,0,0
9,France,,1638025,1634935,1,1
10,Croatia,,34112,35004,39027,39180
11,Italy,,1039988,0,0,0
12,Cyprus,,16795,10851,767,0
13,Latvia,,7312,8845,10181,5070
14,Lithuania,,17982,18083,18203,17636
15,Luxembourg,,8584,8672,8585,0
16,Hungary,,20966,19727,19546,16887
17,Malta,,6416,6429,488,0
18,Netherlands,,164307,167236,166682,166632
19,Austria,,43106,30953,48753,49186
20,Poland,,79210,85732,88312,90832
21,Portugal,,81260,67799,0,0
22,Romania,,21678,16531,14392,0
23,Slovenia,,22333,16956,21981,9768
24,Slovakia,,20876,20792,19387,18679
25,Finland,,45262,46393,0,0
26,Sweden,,104434,105871,103707,0
27,United Kingdom,,1259974,1265169,1243994,0
28,Iceland,,9658,9651,0,0
29,Liechtenstein,,371,339,441,409
30,Norway,,44381,30728,44897,45451
31,Switzerland,,139474,153602,155405,155947
