,Region,607,612,619,626,633
0,Belgium,,14625,14643,14729,14709
1,Bulgaria,,10238,9986,10148,11099
2,Czechia,,3021,2727,0,3689
3,Denmark,,2486,2513,526,54
4,Germany,,63927,64531,64995,64573
5,Estonia,,2965,2956,2934,19
6,Ireland,,6446,8607,8543,8494
7,Greece,,15796,16181,15920,15735
8,Spain,,22601,11748,0,0
9,France,,47372,47931,702,0
10,Croatia,,8061,8208,0,0
11,Italy,,32623,34449,31222,30868
12,Cyprus,,394,392,0,0
13,Latvia,,3425,3466,0,42
14,Lithuania,,7617,7617,7656,0
15,Luxembourg,,569,562,567,573
16,Hungary,,2482,2177,0,0
17,Malta,,252,253,251,248
18,Netherlands,,14869,14418,14669,14757
19,Austria,,14455,14345,14513,88
20,Poland,,4288,4285,0,5538
21,Portugal,,6894,6825,171,0
22,Romania,,26580,477,0,0
23,Slovenia,,7452,264,0,285
24,Slovakia,,3836,30,0,30
25,Finland,,3563,3298,3657,3319
26,Sweden,,7114,7103,7174,7123
27,United Kingdom,,199751,189734,206353,209419
28,Iceland,,148,133,103,80
29,Liechtenstein,,18,30,30,1
30,Norway,,6777,4793,2070,6452
31,Switzerland,,15263,15287,15195,15386
