,Region,649,654,661,668,675
0,Belgium,,49497,49738,0,0
1,Bulgaria,,33671,33781,33991,0
2,Czechia,,31475,31647,0,0
3,Denmark,,11055,11107,11470,0
4,Germany,,136731,135418,134826,0
5,Estonia,,12335,12256,12193,12202
6,Ireland,,15739,15740,15888,15980
7,Greece,,25706,26087,25708,25640
8,Spain,,16090,13215,12872,13691
9,France,,39466,39218,39030,38484
10,Croatia,,24424,24325,24553,0
11,Italy,,30240,30419,30271,29674
12,Cyprus,,996,1352,1047,1026
13,Latvia,,17594,17601,17260,0
14,Lithuania,,20996,20583,20867,20635
15,Luxembourg,,1098,1116,1113,1120
16,Hungary,,19890,19553,0,0
17,Malta,,99,100,100,100
18,Netherlands,,48728,48663,0,0
19,Austria,,31011,30569,30563,0
20,Poland,,50840,49893,0,0
21,Portugal,,5497,5598,5508,5557
22,Romania,,88765,84680,88683,93773
23,Slovenia,,16045,16166,16286,0
24,Slovakia,,28594,27114,26994,0
25,Finland,,3799,4167,4445,4471
26,Sweden,,5399,5326,5658,5655
27,United Kingdom,,286401,289119,293488,292501
28,Iceland,,602,608,610,0
29,Liechtenstein,,40,40,41,0
30,Norway,,6597,6578,6705,6671
31,Switzerland,,10438,10456,10388,10487
