,Region,754,759,766,773,780
0,Belgium,,126981,107506,92220,127488
1,Bulgaria,,42891,40484,43369,43354
2,Czechia,,184899,179110,182692,0
3,Denmark,,329046,220599,333780,25558
4,Germany,,1356886,1359030,1349247,0
5,Estonia,,44109,16311,4551,0
6,Ireland,,20517,20907,11155,1
7,Greece,,100643,128438,127794,129707
8,Spain,,335694,334049,344111,339454
9,France,,989953,840242,643266,990647
10,Croatia,,37052,34954,33329,37242
11,Italy,,526824,451261,382587,351494
12,Cyprus,,13633,17365,16959,17001
13,Latvia,,68289,8672,7725,6888
14,Lithuania,,66702,68637,69320,0
15,Luxembourg,,7832,8322,7012,7073
16,Hungary,,84006,80936,81791,81468
17,Malta,,1035,834,766,693
18,Netherlands,,874111,868901,843612,0
19,Austria,,227673,182069,225477,25582
20,Poland,,234381,231474,106148,234946
21,Portugal,,187962,162034,190808,190745
22,Romania,,192493,176879,169322,3357
23,Slovenia,,57428,57670,26170,57041
24,Slovakia,,152922,159676,0,0
25,Finland,,53233,42554,24445,56355
26,Sweden,,113091,111584,107591,110216
27,United Kingdom,,696446,677471,827313,367168
28,Iceland,,12331,12868,12462,12769
29,Liechtenstein,,839,834,856,848
30,Norway,,140806,141586,143979,13760
31,Switzerland,,174683,175975,175592,177597
