,Region,516,521,528,535,542
0,Belgium,,4528,0,0,0
1,Bulgaria,,919,120,0,120
2,Czechia,,672,0,0,9775
3,Denmark,,3503,2819,0,0
4,Germany,,5664,0,0,0
5,Estonia,,623,0,0,0
6,Ireland,,2591,2419,4990,33
7,Greece,,1468,3688,0,173
8,Spain,,43065,48352,50937,49656
9,France,,71845,0,46950,0
10,Croatia,,844,306,130,0
11,Italy,,3216,0,383,0
12,Cyprus,,0,329,0,171
13,Latvia,,1599,0,0,0
14,Lithuania,,0,0,0,0
15,Luxembourg,,69,0,13,0
16,Hungary,,1368,203,0,202
17,Malta,,12,0,20,0
18,Netherlands,,3133,0,0,0
19,Austria,,2216,1409,590,453
20,Poland,,2208,0,0,0
21,Portugal,,7393,2395,3847,485
22,Romania,,546,0,638,6948
23,Slovenia,,152,0,0,0
24,Slovakia,,352,258,0,0
25,Finland,,1016,393,0,0
26,Sweden,,691,0,0,0
27,United Kingdom,,56438,63396,66327,67282
28,Iceland,,1,1,0,0
29,Liechtenstein,,1,1,0,0
30,Norway,,1405,1360,1468,1412
31,Switzerland,,3240,0,0,0
