,Region,467,472,479,486,493
0,Belgium,,20024,19429,18451,18097
1,Bulgaria,,9905,8605,7988,7477
2,Czechia,,15026,14723,13981,12841
3,Denmark,,5379,5890,5845,5841
4,Germany,,184437,215420,271286,273354
5,Estonia,,2372,0,0,0
6,Ireland,,3941,6294,6334,6314
7,Greece,,19094,18088,19329,10207
8,Spain,,52675,52538,50102,50859
9,France,,166174,159442,242271,128881
10,Croatia,,17499,12730,13490,13681
11,Italy,,117420,174315,84642,91604
12,Cyprus,,3898,4788,5023,5261
13,Latvia,,5917,8379,4084,4917
14,Lithuania,,8318,8504,8282,8879
15,Luxembourg,,1505,1106,1074,1057
16,Hungary,,21905,16158,12109,11425
17,Malta,,185,237,153,120
18,Netherlands,,61792,74212,67720,97494
19,Austria,,13588,13669,13928,14098
20,Poland,,64504,62059,57625,59927
21,Portugal,,5025,6833,6830,0
22,Romania,,6636,10741,0,0
23,Slovenia,,6607,6403,5282,5446
24,Slovakia,,3235,3146,3016,2865
25,Finland,,1403,1698,1557,1653
26,Sweden,,44905,31764,30744,71872
27,United Kingdom,,19018,31211,30936,31087
28,Iceland,,31,87,85,115
29,Liechtenstein,,62,47,30,0
30,Norway,,3472,2604,2570,2452
31,Switzerland,,17965,17571,27880,28481
