,Region,817,822,829,836,843
0,Belgium,,59465,59003,57513,57111
1,Bulgaria,,4068,4214,4216,80
2,Czechia,,24689,32801,35556,977
3,Denmark,,14194,11701,9940,10585
4,Germany,,802786,716815,797770,784829
5,Estonia,,3598,4182,43,4805
6,Ireland,,12761,13825,12486,12445
7,Greece,,69544,55208,34487,69892
8,Spain,,19303,23536,49229,0
9,France,,842308,848939,836972,849989
10,Croatia,,4740,5136,622,616
11,Italy,,437617,439245,427757,432798
12,Cyprus,,8574,7282,6663,4126
13,Latvia,,4598,4703,4632,6786
14,Lithuania,,9343,11211,1065,1056
15,Luxembourg,,5697,5466,4559,5940
16,Hungary,,13103,13812,15058,11890
17,Malta,,3009,3009,1596,251
18,Netherlands,,53066,48191,184,152
19,Austria,,69349,47909,40858,38257
20,Poland,,7209,681,668,655
21,Portugal,,53242,43374,39599,55002
22,Romania,,9434,9409,924,913
23,Slovenia,,10392,10738,10334,11071
24,Slovakia,,18556,23805,19,5
25,Finland,,29207,26635,23293,25549
26,Sweden,,4102,4078,4082,4057
27,United Kingdom,,205357,241438,219323,228811
28,Iceland,,656,532,437,408
29,Liechtenstein,,210,64,9,126
30,Norway,,5094,4782,4198,100
31,Switzerland,,34956,26479,26179,23413
