,Region,593,598,605,612,619
0,Belgium,,28885,28705,29071,28751
1,Bulgaria,,21185,21341,0,0
2,Czechia,,3235,3243,3251,3247
3,Denmark,,7061,6801,5427,10832
4,Germany,,108470,44780,0,2666
5,Estonia,,5093,5091,2761,0
6,Ireland,,15212,15309,15257,6766
7,Greece,,38104,38216,38341,38468
8,Spain,,67170,62153,57400,57180
9,France,,172889,126502,172793,101196
10,Croatia,,3462,1513,1647,1526
11,Italy,,90549,83585,83217,82827
12,Cyprus,,3636,2023,1926,1791
13,Latvia,,1892,958,293,0
14,Lithuania,,9329,6403,4682,4591
15,Luxembourg,,1186,739,777,825
16,Hungary,,910,503,0,0
17,Malta,,782,782,435,781
18,Netherlands,,31808,31703,31855,31856
19,Austria,,14723,13652,10416,10670
20,Poland,,4362,3266,0,2761
21,Portugal,,19854,25295,25341,25331
22,Romania,,7301,1554,2085,549
23,Slovenia,,4661,2305,3591,289
24,Slovakia,,2477,1433,1870,2117
25,Finland,,5372,4827,3421,6624
26,Sweden,,9134,8869,5304,4880
27,United Kingdom,,455032,451674,451313,495091
28,Iceland,,830,816,8,0
29,Liechtenstein,,42,20,53,48
30,Norway,,10594,0,0,0
31,Switzerland,,30359,30314,6886,739
