,Region,656,661,668,675,682
0,Belgium,,54377,54786,0,0
1,Bulgaria,,29850,31096,30983,30858
2,Czechia,,53662,0,0,0
3,Denmark,,14193,14268,0,0
4,Germany,,175065,174411,0,0
5,Estonia,,12122,12251,12415,12398
6,Ireland,,23071,22698,22661,22687
7,Greece,,40472,41368,42715,0
8,Spain,,20030,14781,14745,14893
9,France,,47891,48451,47631,48315
10,Croatia,,31374,30787,0,0
11,Italy,,36000,35960,35673,36142
12,Cyprus,,1728,1392,1433,1439
13,Latvia,,14255,15858,14181,13472
14,Lithuania,,19329,19239,19616,19129
15,Luxembourg,,1185,1188,1180,1181
16,Hungary,,29417,0,0,0
17,Malta,,212,222,248,222
18,Netherlands,,67362,67313,0,0
19,Austria,,51210,51209,50959,0
20,Poland,,74489,69843,0,0
21,Portugal,,6806,6752,6800,6747
22,Romania,,68238,66094,60736,62798
23,Slovenia,,19906,19661,0,0
24,Slovakia,,33669,34379,0,0
25,Finland,,4836,5163,5097,5088
26,Sweden,,5552,5564,5592,5593
27,United Kingdom,,251890,249052,258477,257797
28,Iceland,,773,779,784,0
29,Liechtenstein,,64,67,68,67
30,Norway,,9487,9624,9273,0
31,Switzerland,,14904,14588,15379,15193
