,Region,530,535,542,549,556
0,Belgium,,8280,3614,1741,777
1,Bulgaria,,723,1166,0,0
2,Czechia,,459,587,0,14
3,Denmark,,1184,664,0,104
4,Germany,,2735,0,0,0
5,Estonia,,281,12,3,0
6,Ireland,,3647,2362,1758,52
7,Greece,,2817,106,1830,106
8,Spain,,70550,77735,87548,89726
9,France,,23470,31610,0,10402
10,Croatia,,290,295,0,105
11,Italy,,4543,1465,233,0
12,Cyprus,,3971,4124,5242,8536
13,Latvia,,870,444,418,392
14,Lithuania,,0,0,0,0
15,Luxembourg,,399,464,295,803
16,Hungary,,399,360,256,188
17,Malta,,0,4,0,69
18,Netherlands,,9207,12054,13925,14994
19,Austria,,961,0,1196,0
20,Poland,,597,340,0,0
21,Portugal,,21311,372,0,371
22,Romania,,736,0,1302,0
23,Slovenia,,0,0,0,0
24,Slovakia,,139,47,0,47
25,Finland,,1754,1334,1340,1411
26,Sweden,,41,283,63,0
27,United Kingdom,,135103,86736,17000,0
28,Iceland,,2,2,2,2
29,Liechtenstein,,6,11,0,13
30,Norway,,1785,1284,873,1977
31,Switzerland,,1597,1243,1184,1125
