,Region,705,710,717,724,731
0,Belgium,,29911,16956,15318,16183
1,Bulgaria,,9475,9345,9180,8688
2,Czechia,,50672,48822,46534,46594
3,Denmark,,66231,66707,66433,0
4,Germany,,201312,196274,183778,167986
5,Estonia,,4601,3971,3549,4682
6,Ireland,,50992,52616,51954,54805
7,Greece,,38949,39120,39786,40371
8,Spain,,267489,234791,151633,64085
9,France,,519484,524058,522261,0
10,Croatia,,18086,16681,15559,14653
11,Italy,,255556,261521,266181,0
12,Cyprus,,5908,5187,6460,0
13,Latvia,,4552,4393,3789,3809
14,Lithuania,,9706,9175,10131,6943
15,Luxembourg,,2932,2924,2941,2898
16,Hungary,,24258,22061,20883,21884
17,Malta,,2939,2818,958,9003
18,Netherlands,,89461,87910,89001,2088
19,Austria,,18724,16339,1746,1626
20,Poland,,96703,89114,78086,72446
21,Portugal,,55088,54153,44159,34503
22,Romania,,4866,4911,4810,4794
23,Slovenia,,7864,7625,6745,712
24,Slovakia,,28881,29672,16,4
25,Finland,,17352,17370,17495,17461
26,Sweden,,23059,22792,23189,23052
27,United Kingdom,,625617,629577,634283,629546
28,Iceland,,1875,1898,1876,1889
29,Liechtenstein,,239,235,206,254
30,Norway,,25441,25272,25101,25122
31,Switzerland,,52005,51312,52925,50985
