,Region,796,801,808,815,822
0,Belgium,,76668,76639,75712,76426
1,Bulgaria,,9878,10869,12261,12794
2,Czechia,,57204,47914,41586,41292
3,Denmark,,27593,19421,15857,13237
4,Germany,,919799,879316,797915,371720
5,Estonia,,9719,9702,9379,9091
6,Ireland,,56759,56133,55317,52879
7,Greece,,145578,144348,142297,143992
8,Spain,,131993,140136,137182,129207
9,France,,898250,921915,938005,860102
10,Croatia,,10175,10301,10124,10597
11,Italy,,518737,519397,516911,511077
12,Cyprus,,32849,32405,32650,3889
13,Latvia,,23942,22016,21962,22109
14,Lithuania,,23194,20985,18836,17398
15,Luxembourg,,8118,9102,9137,9195
16,Hungary,,15080,15387,13447,12435
17,Malta,,2179,2478,0,0
18,Netherlands,,258103,266043,258731,259147
19,Austria,,296458,306809,271620,276840
20,Poland,,60881,65501,63516,63313
21,Portugal,,80061,80175,76576,78080
22,Romania,,25331,25463,25168,25863
23,Slovenia,,18843,20699,20704,21289
24,Slovakia,,66065,59517,49308,48782
25,Finland,,58136,59863,60429,60561
26,Sweden,,6583,6832,7051,9493
27,United Kingdom,,617690,622783,637578,0
28,Iceland,,7741,7799,7735,7700
29,Liechtenstein,,779,797,803,789
30,Norway,,13031,9939,7558,5970
31,Switzerland,,177648,180015,153982,154133
