,Region,551,556,563,570,577
0,Belgium,,14631,13662,15198,16471
1,Bulgaria,,763,1391,1368,1380
2,Czechia,,3357,3339,3369,1024
3,Denmark,,5629,5452,4917,4734
4,Germany,,22541,4412,22869,0
5,Estonia,,1117,1115,294,210
6,Ireland,,9278,7290,6803,6527
7,Greece,,29684,38928,4013,5794
8,Spain,,230205,0,0,0
9,France,,84851,99191,103162,101608
10,Croatia,,1850,1441,819,742
11,Italy,,28779,29893,34338,34161
12,Cyprus,,5671,2150,0,0
13,Latvia,,480,482,623,625
14,Lithuania,,1850,1650,1833,33
15,Luxembourg,,769,874,910,944
16,Hungary,,795,793,796,796
17,Malta,,1731,1056,0,0
18,Netherlands,,77702,271,0,197
19,Austria,,4352,4451,4910,5440
20,Poland,,677,1459,1467,1467
21,Portugal,,27950,23078,23581,23626
22,Romania,,1162,1161,1162,1155
23,Slovenia,,719,170,1163,0
24,Slovakia,,417,415,114,417
25,Finland,,5330,2199,2203,9
26,Sweden,,2082,4847,4852,4823
27,United Kingdom,,565325,571390,565455,2846
28,Iceland,,253,163,166,19
29,Liechtenstein,,18,19,28,30
30,Norway,,2832,2832,2834,2817
31,Switzerland,,6034,6492,6920,7822
