,Region,698,703,710,717,724
0,Belgium,,71629,71760,71813,72517
1,Bulgaria,,9894,10064,10143,10336
2,Czechia,,72214,62076,65487,52312
3,Denmark,,59127,58517,61930,62274
4,Germany,,299655,280882,271981,245426
5,Estonia,,3819,3535,3058,2911
6,Ireland,,32696,33085,32800,33187
7,Greece,,32177,32350,32870,32593
8,Spain,,169366,184948,159663,133749
9,France,,366307,369898,368441,62489
10,Croatia,,19644,15733,13688,12884
11,Italy,,161272,161508,162893,65792
12,Cyprus,,4191,4093,4154,3832
13,Latvia,,5351,4977,3920,5311
14,Lithuania,,11535,10347,11414,11514
15,Luxembourg,,2738,2700,2713,2729
16,Hungary,,34621,28779,23709,21369
17,Malta,,1126,1054,848,752
18,Netherlands,,105127,105084,104438,104644
19,Austria,,26174,22551,131,43
20,Poland,,136834,135725,137261,138284
21,Portugal,,31465,32914,32371,30130
22,Romania,,6232,6377,6414,8603
23,Slovenia,,9125,8900,8445,494
24,Slovakia,,45234,46243,43237,43377
25,Finland,,12608,12523,12573,12569
26,Sweden,,22438,22048,22266,0
27,United Kingdom,,482677,514057,510575,266105
28,Iceland,,1097,1109,1097,1086
29,Liechtenstein,,359,358,356,355
30,Norway,,33939,33992,34302,34130
31,Switzerland,,64989,65766,65258,65748
