,Region,768,773,780,787,794
0,Belgium,,49704,40856,39010,31041
1,Bulgaria,,21603,19355,10287,15297
2,Czechia,,75246,40998,39558,56896
3,Denmark,,183352,184593,183409,182782
4,Germany,,1151962,1161057,1149534,1145823
5,Estonia,,31315,31307,32348,31745
6,Ireland,,26005,25513,25585,25579
7,Greece,,110712,110285,110123,110593
8,Spain,,127410,172427,173849,166092
9,France,,406632,218920,10429,5134
10,Croatia,,16621,15281,160,59
11,Italy,,306554,264319,6789,190576
12,Cyprus,,14509,14339,14508,14674
13,Latvia,,65606,65540,64144,64570
14,Lithuania,,41082,39320,20091,29954
15,Luxembourg,,4544,3995,4096,2981
16,Hungary,,34084,35422,32012,29966
17,Malta,,604,406,93,90
18,Netherlands,,128507,74707,53882,49760
19,Austria,,216597,222528,223766,217677
20,Poland,,122112,71171,64225,94486
21,Portugal,,66853,32855,2846,28666
22,Romania,,68984,73175,42276,64172
23,Slovenia,,16477,433,214,108
24,Slovakia,,122606,119136,120587,120831
25,Finland,,32255,33487,31171,33373
26,Sweden,,17760,21376,17713,28118
27,United Kingdom,,220519,240059,131926,212148
28,Iceland,,21854,21864,21882,21988
29,Liechtenstein,,637,633,512,652
30,Norway,,97529,96207,99145,100345
31,Switzerland,,97367,85386,78671,53296
